,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1727267543251,-1.5410156,-0.546875,0.0068359375,-21.8125,-30.53125,-9.0
1,1727267543278,-1.3310547,-0.36621094,0.14550781,29.84375,-85.28125,-35.84375
2,1727267543311,-1.1103516,0.026367188,0.4013672,94.03125,-157.90625,-58.78125
3,1727267543340,-1.2724609,0.16113281,-0.3671875,213.90625,-79.71875,-23.15625
4,1727267543398,-1.1337891,0.08886719,-0.55566406,91.65625,-97.25,2.25
5,1727267543429,-0.8378906,-0.171875,-0.2841797,-146.875,-98.28125,-40.0625
6,1727267543458,-1.1474609,-0.31152344,0.36328125,-197.34375,-95.09375,-69.59375
7,1727267543519,-0.99902344,-0.061523438,0.0703125,98.5625,-58.125,-59.84375
8,1727267543548,-0.7675781,0.12988281,-0.19824219,36.46875,-45.4375,-68.0
9,1727267543586,-0.5566406,-0.0107421875,-0.11035156,14.09375,-5.21875,-50.125
10,1727267543638,-0.36035156,0.08105469,-0.059570312,21.90625,27.375,-17.03125
11,1727267543668,-0.29003906,0.296875,0.04296875,8.21875,61.9375,18.71875
12,1727267543702,-0.50878906,0.24316406,0.12695312,28.625,99.59375,74.25
13,1727267543758,-2.0,-1.5136719,2.0,-81.1875,17.6875,62.53125
14,1727267543788,-1.4121094,-1.171875,0.18652344,150.75,-50.78125,-84.5625
15,1727267543824,-0.23925781,0.26171875,0.0625,55.65625,-26.6875,-62.5
16,1727267543908,-0.6904297,-0.5136719,-0.046875,0.78125,81.46875,0.09375
17,1727267543939,-1.9414062,0.35058594,-0.6816406,-8.0,55.53125,50.59375
18,1727267543999,-1.6445312,-0.73828125,-0.16796875,131.15625,-9.65625,16.78125
19,1727267544029,-0.38964844,0.38964844,-0.4140625,-50.75,44.28125,-43.09375
20,1727267544060,-0.6738281,1.0507812,0.17285156,-4.90625,41.4375,12.9375
21,1727267544094,-1.2460938,0.123046875,-0.41796875,-104.875,18.0,59.96875
22,1727267544119,-1.1640625,-0.21289062,-0.27929688,-44.15625,62.65625,56.375
23,1727267544148,-0.90722656,-0.39453125,-0.18261719,30.4375,91.65625,57.71875
24,1727267544178,-0.83984375,-0.47753906,-0.22460938,3.09375,53.4375,57.71875
25,1727267544239,-0.91015625,-0.20996094,-0.13867188,-118.96875,75.65625,8.03125
26,1727267544303,-0.90527344,-0.08886719,-0.056640625,-121.21875,25.625,9.5
27,1727267544423,-0.9003906,-0.056640625,0.020507812,-16.8125,37.53125,36.78125
28,1727267544452,-0.9628906,-0.15429688,-0.091796875,0.28125,29.65625,42.71875
