,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1727179835682,0.1430664,-0.51690674,0.13861084,2.546875,-8.921875,2.0625
1,1727179835722,0.1899414,-0.581604,0.081726074,-1.78125,-7.078125,-3.421875
2,1727179835762,0.0068359375,-0.9800415,0.07513428,-14.53125,4.328125,-0.84375
3,1727179835802,-0.16967773,-1.3267212,0.03753662,-8.296875,-7.375,5.265625
4,1727179835842,-0.052978516,-1.1519165,0.10418701,2.6875,-7.578125,5.21875
5,1727179835882,-0.0637207,-1.0410767,0.15130615,2.1875,-5.65625,1.640625
6,1727179835922,-0.1418457,-1.3284302,0.26019287,1.25,-15.421875,2.625
7,1727179835962,-0.28759766,-1.15802,0.13348389,-0.296875,-0.734375,10.578125
8,1727179836002,-0.06298828,-0.75494385,0.10003662,5.890625,-5.96875,16.0625
9,1727179836042,0.07006836,-0.74298096,0.10687256,-8.765625,4.40625,9.46875
10,1727179836082,-0.004638672,-1.0691528,0.17010498,-10.46875,1.71875,-4.8125
11,1727179836122,-0.32421875,-1.3323364,0.059753418,-2.765625,13.140625,-11.046875
12,1727179836162,-0.25561523,-1.00177,-0.020324707,9.609375,1.484375,-7.375
13,1727179836202,-0.06689453,-0.64630127,0.04534912,0.03125,-0.296875,-3.453125
14,1727179836242,0.025634766,-0.6433716,-0.03253174,-11.421875,-3.125,-11.96875
15,1727179836282,0.106933594,-0.90582275,0.0067749023,4.4375,-12.421875,-10.328125
16,1727179836322,-0.052734375,-1.1558228,0.027282715,-1.453125,6.515625,9.046875
17,1727179836362,-0.16333008,-1.2737427,0.09051514,-4.609375,6.796875,18.75
18,1727179836402,-0.13134766,-1.4439087,0.33953857,0.21875,1.890625,4.125
19,1727179836442,-0.072753906,-1.1751099,0.24383545,5.96875,11.984375,-10.21875
20,1727179836482,-0.0043945312,-0.7398071,0.06341553,18.109375,23.078125,-8.796875
21,1727179836522,0.0026855469,-0.4981079,0.14202881,8.828125,0.546875,-2.515625
22,1727179836562,-0.009765625,-0.8880005,0.1906128,-6.0625,-10.796875,-8.515625
23,1727179836602,-0.049072266,-1.4172974,0.17645264,-3.96875,-12.953125,-10.78125
24,1727179836642,-0.11621094,-1.0691528,0.057800293,-9.203125,0.171875,-5.03125
25,1727179836682,0.042236328,-0.77423096,0.062438965,-4.453125,12.21875,0.375
26,1727179836722,0.18066406,-0.68878174,0.08343506,-10.796875,9.4375,-5.046875
27,1727179836762,0.0690918,-0.7737427,0.026794434,-7.9375,7.890625,-6.203125
28,1727179836802,-0.15185547,-1.1763306,0.015563965,-3.734375,0.375,3.25
29,1727179836842,-0.16577148,-1.2788696,0.097595215,7.15625,-13.078125,7.625
30,1727179836882,0.02368164,-1.0806274,0.0927124,19.890625,-17.8125,2.703125
31,1727179836922,-0.07836914,-1.2803345,0.31903076,6.53125,-26.890625,0.453125
32,1727179836962,-0.46166992,-1.196106,0.09075928,2.390625,10.578125,4.046875
33,1727179837002,-0.23876953,-0.7842407,-0.007385254,15.296875,6.859375,22.078125
34,1727179837042,0.079833984,-0.72369385,0.09466553,7.453125,-0.125,22.296875
35,1727179837082,0.14428711,-1.0222778,0.21307373,-6.234375,-6.921875,6.71875
36,1727179837122,-0.16210938,-1.2349243,0.082458496,-4.6875,11.09375,-6.046875
37,1727179837162,-0.24194336,-0.97076416,-0.08111572,7.296875,13.140625,8.984375
38,1727179837202,-0.08544922,-0.6904907,0.031921387,0.5625,9.65625,6.625
39,1727179837242,-0.052246094,-0.6248169,-0.06036377,-5.15625,9.265625,-11.734375
40,1727179837282,-0.006591797,-0.88848877,-0.043273926,-14.34375,-6.84375,-17.59375
41,1727179837322,-0.020751953,-1.1582642,-0.014709473,-5.96875,-6.984375,-1.078125
42,1727179837362,-0.06958008,-1.1167603,-0.028381348,-4.0,3.40625,14.671875
43,1727179837402,-0.03930664,-1.1394653,0.018249512,5.71875,1.171875,15.296875
44,1727179837442,0.059570312,-1.461731,0.17376709,10.0625,-3.3125,6.46875
45,1727179837482,-0.07299805,-1.1609497,0.2897339,4.0,5.03125,-1.109375
46,1727179837522,-0.10864258,-0.6460571,0.06488037,20.765625,31.0625,-6.90625
47,1727179837562,-0.020019531,-0.5401001,0.11029053,-2.75,4.9375,-8.28125
48,1727179837602,-0.032470703,-0.9800415,0.16400146,-16.171875,-15.859375,-9.03125
49,1727179837642,-0.06542969,-1.3655396,0.07220459,-12.484375,-18.046875,-12.65625
50,1727179837682,-0.048339844,-1.0298462,0.05316162,-5.46875,-5.296875,-7.8125
51,1727179837722,0.17138672,-0.79888916,0.081970215,1.140625,0.4375,-3.140625
52,1727179837762,0.22167969,-0.7752075,0.010437012,-7.84375,2.203125,-6.28125
53,1727179837802,0.031982422,-0.9067993,-0.023254395,-6.375,3.328125,-4.703125
54,1727179837842,-0.16870117,-1.1912231,0.013122559,0.796875,-12.140625,8.765625
55,1727179837882,-0.10205078,-1.1345825,0.046325684,13.9375,-15.90625,8.375
56,1727179837922,-0.0073242188,-1.1985474,0.070495605,1.5625,-11.625,-1.125
57,1727179837962,-0.1381836,-1.2554321,0.19793701,-1.125,-15.953125,-10.46875
58,1727179838002,-0.26538086,-0.97247314,0.17572021,3.5625,-6.03125,-2.0
59,1727179838042,-0.21972656,-0.64190674,0.10101318,6.984375,-5.03125,14.96875
60,1727179838082,0.072509766,-0.81622314,0.031433105,2.015625,-7.296875,8.578125
61,1727179838122,0.0014648438,-1.1638794,0.03778076,-8.65625,10.640625,-11.734375
62,1727179838162,-0.2524414,-1.1819458,0.078308105,3.046875,17.859375,-26.484375
63,1727179838202,-0.30859375,-0.84210205,-0.10992432,-4.921875,10.578125,-23.390625
64,1727179838242,-0.17236328,-0.73394775,-0.02545166,-22.515625,4.40625,-6.734375
65,1727179838282,-0.05834961,-0.80352783,-0.02960205,-16.0,1.59375,-7.171875
66,1727179838322,-0.11816406,-0.9468384,-0.01373291,-24.203125,9.984375,-14.96875
67,1727179838362,-0.26586914,-0.90753174,0.0368042,-12.1875,7.546875,-8.3125
68,1727179838402,-0.3630371,-0.9807739,0.10369873,-9.765625,10.546875,2.84375
69,1727179838442,-0.21826172,-1.1738892,0.08343506,1.125,-3.859375,5.4375
70,1727179838482,-0.18383789,-1.3787231,0.3554077,3.453125,-2.484375,-6.015625
71,1727179838522,-0.3125,-0.97857666,0.2633667,10.453125,16.90625,-5.359375
72,1727179838562,-0.16381836,-0.80963135,0.22113037,-5.171875,17.609375,-3.109375
73,1727179838602,-0.18188477,-1.0232544,0.21014404,-3.75,1.734375,1.03125
74,1727179838642,-0.20605469,-1.2525024,0.1954956,-6.90625,-11.53125,4.046875
75,1727179838682,-0.19750977,-0.9800415,0.121032715,0.796875,-6.359375,-3.15625
76,1727179838722,-0.1237793,-0.6873169,0.121276855,-0.34375,-9.484375,6.0
77,1727179838762,0.022216797,-0.6448364,0.13739014,-1.640625,-7.65625,11.3125
78,1727179838802,-0.01586914,-0.77471924,0.10882568,-3.625,-4.140625,5.65625
79,1727179838842,-0.12084961,-1.0288696,0.07879639,-8.078125,-8.515625,0.296875
80,1727179838882,-0.11401367,-1.2105103,0.1408081,0.453125,-20.8125,7.21875
81,1727179838922,-0.033447266,-1.2046509,0.20648193,9.1875,-20.5,8.796875
82,1727179838962,-0.12548828,-1.3123169,0.34735107,10.21875,-20.671875,9.015625
83,1727179839002,-0.5065918,-1.1548462,0.14447021,3.921875,4.84375,4.71875
84,1727179839042,-0.31713867,-0.8147583,0.10076904,4.671875,-19.015625,16.296875
85,1727179839082,0.010498047,-0.68951416,0.13104248,1.0625,-17.8125,16.25
86,1727179839122,0.0871582,-0.9788208,0.17718506,3.046875,-5.078125,6.765625
87,1727179839162,-0.1394043,-1.1101685,0.09197998,-5.53125,1.59375,0.0625
88,1727179839202,-0.3762207,-1.1030884,-0.039611816,4.6875,7.25,-0.265625
89,1727179839242,-0.2355957,-0.7959595,0.041931152,1.515625,-6.71875,6.4375
90,1727179839282,-0.07421875,-0.6868286,0.0067749023,-9.6875,-8.640625,-7.890625
91,1727179839322,0.030273438,-0.88897705,-0.06329346,-0.296875,-14.40625,-15.34375
92,1727179839362,0.00024414062,-1.0547485,0.0038452148,1.015625,-15.125,0.828125
