,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0,1727275954111,-0.23144531,0.29003906,-0.91796875,0.21875,-0.03125,-0.03125
1,1,1727275954151,-0.22070312,0.3017578,-0.91503906,0.0625,0.03125,0.03125
2,2,1727275954191,-0.234375,0.2939453,-0.91503906,0.0625,0.09375,-0.09375
3,3,1727275954231,-0.22753906,0.28808594,-0.92578125,0.0,-0.03125,-0.15625
4,4,1727275954271,-0.22558594,0.29882812,-0.94140625,-0.125,-0.21875,-0.09375
5,5,1727275954311,-0.22265625,0.2919922,-0.9296875,-0.125,-0.03125,-0.03125
6,6,1727275954351,-0.22851562,0.29296875,-0.9453125,-0.125,-0.09375,0.03125
7,7,1727275954391,-0.23339844,0.2939453,-0.93847656,-0.0625,0.09375,0.03125
8,8,1727275954431,-0.22363281,0.29589844,-0.9199219,0.0625,-0.15625,-0.03125
9,9,1727275954471,-0.22949219,0.29101562,-0.9345703,-0.0625,-0.34375,-0.03125
10,10,1727275954511,-0.22070312,0.2939453,-0.91796875,-0.125,-0.34375,-0.03125
11,11,1727275954551,-0.23046875,0.2919922,-0.92285156,-0.25,0.03125,0.09375
12,12,1727275954591,-0.23242188,0.30078125,-0.93066406,0.125,0.15625,-0.03125
13,13,1727275954631,-0.23242188,0.2919922,-0.9453125,0.0,0.09375,0.15625
14,14,1727275954671,-0.22753906,0.29785156,-0.9238281,-0.0625,-0.09375,-0.03125
15,15,1727275954711,-0.22949219,0.29785156,-0.9345703,0.0,-0.09375,-0.03125
16,16,1727275954751,-0.22851562,0.2939453,-0.9472656,0.15625,-0.03125,-0.09375
17,17,1727275954791,-0.2265625,0.2998047,-0.9277344,0.21875,-0.15625,-0.09375
18,18,1727275954831,-0.23925781,0.2890625,-0.9404297,0.15625,-0.21875,-0.09375
19,19,1727275954871,-0.234375,0.29492188,-0.93847656,0.0625,-0.15625,-0.03125
20,20,1727275954911,-0.21386719,0.29492188,-0.9277344,-0.125,-0.15625,0.03125
21,21,1727275954951,-0.23242188,0.29589844,-0.94433594,-0.125,-0.21875,0.03125
22,22,1727275954991,-0.23144531,0.2919922,-0.9316406,-0.0625,-0.03125,0.03125
23,23,1727275955031,-0.23046875,0.30078125,-0.93066406,-0.125,-0.09375,-0.03125
24,24,1727275955071,-0.234375,0.29589844,-0.9199219,-0.125,-0.15625,0.09375
25,25,1727275955111,-0.23828125,0.29492188,-0.93847656,-0.125,-0.09375,-0.03125
26,26,1727275955151,-0.22753906,0.30078125,-0.9326172,0.0625,-0.15625,-0.03125
27,27,1727275955191,-0.234375,0.2919922,-0.92285156,0.125,-0.15625,0.03125
28,28,1727275955231,-0.22851562,0.2890625,-0.9355469,-0.0625,-0.15625,0.03125
29,29,1727275955271,-0.22851562,0.29003906,-0.9375,-0.0625,-0.03125,0.09375
30,30,1727275955311,-0.23242188,0.296875,-0.92089844,-0.0625,0.03125,0.03125
31,31,1727275955351,-0.22558594,0.28808594,-0.92578125,-0.1875,-0.09375,0.03125
32,32,1727275955391,-0.23730469,0.29101562,-0.9423828,-0.0625,0.15625,0.03125
33,33,1727275955431,-0.22265625,0.2919922,-0.9394531,-0.125,-0.03125,0.09375
34,34,1727275955471,-0.23632812,0.296875,-0.9394531,-0.1875,-0.21875,0.03125
35,35,1727275955511,-0.23632812,0.30371094,-0.93847656,-0.125,-0.21875,0.03125
36,36,1727275955551,-0.2265625,0.30273438,-0.9296875,-0.125,-0.21875,-0.03125
37,37,1727275955591,-0.22753906,0.29296875,-0.9404297,0.125,-0.03125,0.03125
38,38,1727275955631,-0.234375,0.30078125,-0.9375,0.125,-0.09375,-0.09375
39,39,1727275955671,-0.23242188,0.29785156,-0.92578125,0.0,-0.09375,0.03125
40,40,1727275955711,-0.23046875,0.28710938,-0.9316406,-0.125,-0.15625,0.03125
41,41,1727275955751,-0.22558594,0.29785156,-0.93066406,-0.125,-0.09375,-0.03125
42,42,1727275955791,-0.234375,0.29882812,-0.9404297,-0.0625,-0.03125,0.03125
43,43,1727275955831,-0.23339844,0.29003906,-0.9326172,-0.0625,-0.03125,0.03125
44,44,1727275955871,-0.22558594,0.29589844,-0.92871094,0.0,0.03125,-0.03125
45,45,1727275955911,-0.22460938,0.29003906,-0.9404297,0.0,-0.03125,-0.09375
46,46,1727275955951,-0.23730469,0.29589844,-0.94140625,-0.125,-0.09375,-0.15625
47,47,1727275955991,-0.22558594,0.2939453,-0.9345703,-0.125,-0.09375,0.03125
48,48,1727275956031,-0.23242188,0.2890625,-0.9375,0.0,0.03125,-0.03125
49,49,1727275956071,-0.22851562,0.29589844,-0.9433594,-0.125,-0.15625,0.03125
50,50,1727275956111,-0.22753906,0.2890625,-0.9345703,-0.125,-0.15625,0.03125
51,51,1727275956151,-0.23632812,0.29003906,-0.9394531,-0.0625,-0.15625,0.03125
52,52,1727275956191,-0.22558594,0.29589844,-0.9472656,-0.125,-0.15625,-0.09375
53,53,1727275956231,-0.22167969,0.29296875,-0.93359375,0.125,0.15625,0.03125
54,54,1727275956271,-0.23339844,0.2919922,-0.91308594,-0.0625,-0.03125,0.09375
55,55,1727275956311,-0.22753906,0.29492188,-0.94628906,-0.125,-0.28125,-0.09375
56,56,1727275956351,-0.22753906,0.2939453,-0.94433594,-0.125,-0.34375,-0.03125
57,57,1727275956391,-0.234375,0.29589844,-0.9316406,-0.125,-0.03125,-0.03125
58,58,1727275956431,-0.22949219,0.29589844,-0.9238281,-0.0625,0.09375,-0.03125
59,59,1727275956471,-0.22558594,0.29003906,-0.93652344,-0.125,-0.28125,-0.09375
60,60,1727275956511,-0.23535156,0.30078125,-0.93847656,-0.125,-0.4375,0.03125
61,61,1727275956551,-0.234375,0.30273438,-0.93066406,-0.25,-0.15625,0.21875
62,62,1727275956591,-0.24023438,0.29589844,-0.9345703,-0.1875,0.15625,0.09375
63,63,1727275956631,-0.22949219,0.2998047,-0.9296875,-0.125,-0.15625,-0.03125
64,64,1727275956671,-0.23242188,0.2890625,-0.9238281,-0.25,-0.21875,0.03125
65,65,1727275956711,-0.23046875,0.2890625,-0.93359375,-0.125,0.0625,0.0625
66,66,1727275956751,-0.22851562,0.30273438,-0.93066406,-0.1875,0.0625,0.0625
67,67,1727275956791,-0.23632812,0.296875,-0.9277344,-0.125,-0.0625,0.0
68,68,1727275956831,-0.22460938,0.2939453,-0.921875,-0.125,-0.125,-0.09375
69,69,1727275956871,-0.23046875,0.2841797,-0.9326172,0.0,0.125,0.0
70,70,1727275956911,-0.23144531,0.2939453,-0.94628906,0.0625,0.0,-0.09375
71,71,1727275956951,-0.234375,0.2890625,-0.9316406,0.125,-0.0625,0.0
72,72,1727275956991,-0.23730469,0.2939453,-0.93359375,0.0,0.1875,-0.09375
73,73,1727275957031,-0.22558594,0.29101562,-0.9404297,-0.0625,-0.125,-0.0625
74,74,1727275957071,-0.23144531,0.2939453,-0.9345703,0.0,0.0625,0.0625
75,75,1727275957111,-0.22265625,0.2939453,-0.93066406,-0.0625,0.5,0.0625
76,76,1727275957151,-0.23144531,0.30273438,-0.9404297,-0.1875,0.0625,0.0
77,77,1727275957191,-0.23242188,0.2919922,-0.9404297,-0.21875,0.125,0.0625
78,78,1727275957231,-0.22851562,0.30078125,-0.9501953,-0.1875,0.0,0.0
79,79,1727275957271,-0.24316406,0.29785156,-0.9267578,-0.1875,0.0,0.0625
80,80,1727275957311,-0.22460938,0.29492188,-0.9345703,-0.125,-0.125,0.0625
81,81,1727275957351,-0.23632812,0.30078125,-0.93847656,-0.1875,-0.125,0.0
82,82,1727275957391,-0.22753906,0.296875,-0.9394531,-0.125,-0.0625,0.0
83,83,1727275957431,-0.22949219,0.29101562,-0.93359375,-0.1875,0.125,0.0
84,84,1727275957471,-0.2265625,0.29492188,-0.9345703,-0.28125,0.125,0.0625
85,85,1727275957511,-0.22070312,0.29785156,-0.9277344,-0.125,0.0625,0.1875
86,86,1727275957551,-0.23046875,0.30273438,-0.9375,-0.125,0.0,-0.09375
87,87,1727275957591,-0.23535156,0.29882812,-0.9404297,0.0,0.1875,-0.0625
88,88,1727275957631,-0.22558594,0.2919922,-0.9316406,0.0,0.125,0.0
89,89,1727275957671,-0.22070312,0.2919922,-0.9277344,0.0,0.125,0.0
90,90,1727275957711,-0.23144531,0.29882812,-0.9345703,0.0,0.125,-0.0625
91,91,1727275957751,-0.22558594,0.29101562,-0.9140625,0.0,0.0625,0.0
92,92,1727275957791,-0.22363281,0.29785156,-0.9267578,0.125,0.125,0.0
93,93,1727275957831,-0.21679688,0.2998047,-0.9375,0.0,0.0625,-0.0625
94,94,1727275957871,-0.23339844,0.296875,-0.93652344,0.0,0.125,-0.0625
95,95,1727275957911,-0.22070312,0.2939453,-0.9316406,-0.0625,0.3125,0.0
96,96,1727275957951,-0.22949219,0.2919922,-0.9248047,0.0,0.25,0.0
97,97,1727275957991,-0.22753906,0.29101562,-0.94140625,-0.21875,-0.0625,0.0625
98,98,1727275958031,-0.23242188,0.2939453,-0.93359375,-0.125,-0.125,-0.09375
99,99,1727275958071,-0.23242188,0.3095703,-0.9296875,-0.1875,-0.125,-0.15625
100,100,1727275958111,-0.22558594,0.28808594,-0.9423828,0.0,0.0,-0.09375
101,101,1727275958151,-0.22753906,0.29785156,-0.93066406,0.0625,0.0,0.0
102,102,1727275958191,-0.23925781,0.2939453,-0.9238281,0.125,-0.125,-0.15625
103,103,1727275958231,-0.22363281,0.28515625,-0.94433594,0.0,0.0625,0.0
104,104,1727275958271,-0.23242188,0.29882812,-0.92578125,0.0,0.0625,0.0625
105,105,1727275958311,-0.23632812,0.30273438,-0.9345703,0.0,0.125,0.0
106,106,1727275958351,-0.23144531,0.29785156,-0.93359375,0.0,0.0,-0.0625
107,107,1727275958391,-0.23535156,0.2919922,-0.94921875,0.125,0.0625,-0.0625
108,108,1727275958431,-0.23242188,0.29492188,-0.9345703,0.0,0.0,-0.0625
109,109,1727275958471,-0.22949219,0.28808594,-0.9238281,0.0,0.0,-0.09375
110,110,1727275958511,-0.23632812,0.30273438,-0.9355469,0.0625,-0.0625,0.0625
111,111,1727275958551,-0.234375,0.2998047,-0.9277344,0.0,0.125,0.0
112,112,1727275958591,-0.23144531,0.29296875,-0.93359375,-0.125,0.0,0.0
113,113,1727275958631,-0.23339844,0.28710938,-0.92871094,0.0,0.125,0.0625
114,114,1727275958671,-0.23242188,0.29589844,-0.92089844,-0.125,-0.125,0.0625
115,115,1727275958711,-0.22265625,0.2939453,-0.9296875,0.0625,0.0625,0.0
116,116,1727275958751,-0.2265625,0.296875,-0.94140625,0.0,0.25,-0.0625
117,117,1727275958791,-0.22558594,0.29589844,-0.92871094,0.0,0.1875,-0.0625
118,118,1727275958831,-0.23535156,0.2939453,-0.93359375,-0.0625,-0.125,-0.09375
119,119,1727275958871,-0.22265625,0.2939453,-0.9345703,-0.0625,-0.0625,-0.0625
120,120,1727275958911,-0.22753906,0.2939453,-0.9267578,0.0625,0.125,0.0
121,121,1727275958951,-0.22949219,0.29882812,-0.9189453,0.125,0.0,-0.0625
122,122,1727275958991,-0.22949219,0.29785156,-0.9355469,0.0,-0.3125,-0.09375
123,123,1727275959031,-0.23730469,0.29296875,-0.9199219,0.0,-0.0625,-0.09375
124,124,1727275959071,-0.22558594,0.296875,-0.93652344,-0.0625,0.0,-0.0625
125,125,1727275959111,-0.22949219,0.2939453,-0.93652344,-0.0625,-0.0625,0.0625
126,126,1727275959151,-0.23046875,0.29003906,-0.9199219,0.0,-0.0625,-0.0625
127,127,1727275959191,-0.23046875,0.2939453,-0.9394531,0.0625,0.0625,0.0
128,128,1727275959231,-0.23730469,0.2890625,-0.93359375,0.1875,0.0625,0.0
129,129,1727275959271,-0.234375,0.28515625,-0.9453125,-0.0625,-0.0625,-0.0625
130,130,1727275959311,-0.22558594,0.29492188,-0.9355469,0.0,0.0625,0.0625
131,131,1727275959351,-0.22363281,0.29882812,-0.92871094,-0.0625,0.0,-0.0625
132,132,1727275959391,-0.22265625,0.2939453,-0.9238281,0.125,0.0625,-0.09375
133,133,1727275959431,-0.2265625,0.28808594,-0.921875,-0.125,0.0,0.0
134,134,1727275959471,-0.23144531,0.29003906,-0.9345703,0.0,-0.0625,0.0
135,135,1727275959511,-0.23144531,0.29589844,-0.9316406,0.0625,0.0625,-0.0625
136,136,1727275959551,-0.23046875,0.28808594,-0.9345703,0.0,0.0,0.0
137,137,1727275959591,-0.23632812,0.2919922,-0.9238281,-0.125,0.3125,0.0
138,138,1727275959631,-0.22753906,0.29492188,-0.9248047,0.0,0.125,0.0
139,139,1727275959671,-0.22949219,0.29101562,-0.9316406,-0.125,0.125,0.0625
140,140,1727275959711,-0.23535156,0.2919922,-0.9345703,-0.125,-0.0625,-0.0625
141,141,1727275959751,-0.23828125,0.2919922,-0.9189453,-0.125,-0.125,0.0
142,142,1727275959791,-0.22753906,0.29101562,-0.9296875,0.125,-0.0625,-0.0625
143,143,1727275959831,-0.23632812,0.2998047,-0.9316406,0.0625,0.1875,0.0
144,144,1727275959871,-0.23632812,0.296875,-0.9160156,0.0625,-0.0625,0.0
145,145,1727275959911,-0.23632812,0.2939453,-0.94628906,0.0625,0.125,-0.0625
146,146,1727275959951,-0.23535156,0.2841797,-0.93652344,0.0,0.0,-0.09375
147,147,1727275959991,-0.22851562,0.2939453,-0.93359375,-0.0625,0.0,0.125
148,148,1727275960031,-0.234375,0.29003906,-0.9375,-0.125,0.0,-0.0625
149,149,1727275960071,-0.23242188,0.29296875,-0.9248047,-0.125,0.0,-0.0625
150,150,1727275960111,-0.2265625,0.29296875,-0.9404297,0.0,0.125,0.0
151,151,1727275960151,-0.2265625,0.29492188,-0.9423828,-0.0625,-0.0625,-0.0625
152,152,1727275960191,-0.23144531,0.28808594,-0.9394531,-0.0625,-0.125,-0.0625
153,153,1727275960231,-0.22558594,0.28710938,-0.9355469,0.0625,0.0,0.0
154,154,1727275960271,-0.234375,0.29003906,-0.9404297,0.0,-0.0625,-0.0625
155,155,1727275960311,-0.23632812,0.29296875,-0.9189453,0.0625,0.125,0.0
156,156,1727275960351,-0.22949219,0.2998047,-0.9404297,0.0,0.0625,-0.09375
157,157,1727275960391,-0.23535156,0.30078125,-0.9326172,0.0,0.125,-0.15625
158,158,1727275960431,-0.234375,0.29785156,-0.93066406,0.0625,-0.125,-0.0625
159,159,1727275960471,-0.24023438,0.29882812,-0.9248047,0.125,-0.0625,-0.09375
160,160,1727275960511,-0.22851562,0.29101562,-0.9316406,-0.1875,0.4375,0.0625
161,161,1727275960551,-0.22851562,0.296875,-0.93066406,-0.125,0.125,0.0
162,162,1727275960591,-0.22949219,0.29101562,-0.9296875,-0.1875,0.1875,0.0
163,163,1727275960631,-0.234375,0.29492188,-0.9267578,-0.1875,-0.125,0.0625
164,164,1727275960671,-0.22460938,0.2919922,-0.9296875,-0.125,-0.0625,0.0
165,165,1727275960711,-0.22558594,0.29785156,-0.93359375,0.0625,0.0,-0.0625
166,166,1727275960751,-0.23535156,0.2890625,-0.93652344,0.0,0.0,0.0625
167,167,1727275960791,-0.234375,0.29101562,-0.9394531,0.0625,-0.25,0.0625
168,168,1727275960831,-0.234375,0.2998047,-0.9394531,-0.0625,-0.125,0.0
169,169,1727275960871,-0.23144531,0.2939453,-0.9238281,0.0,0.0625,0.125
170,170,1727275960911,-0.23144531,0.2919922,-0.9394531,0.0,-0.1875,-0.09375
171,171,1727275960951,-0.22949219,0.30078125,-0.94140625,-0.0625,0.0,-0.0625
172,172,1727275960991,-0.22949219,0.2919922,-0.9404297,0.0,-0.125,-0.0625
173,173,1727275961031,-0.23242188,0.29003906,-0.9355469,-0.125,-0.0625,0.0
174,174,1727275961071,-0.234375,0.29492188,-0.93652344,0.1875,0.5625,-0.0625
175,175,1727275961111,-0.23046875,0.29589844,-0.93066406,0.0,0.6875,0.0625
176,176,1727275961151,-0.22265625,0.28710938,-0.9326172,-0.40625,0.1875,0.125
177,177,1727275961191,-0.23144531,0.29003906,-0.94433594,-0.65625,0.0,0.1875
178,178,1727275961231,-0.22167969,0.2998047,-0.9453125,-0.71875,0.1875,0.1875
179,179,1727275961271,-0.22070312,0.30078125,-0.93359375,-0.375,-0.125,0.125
180,180,1727275961311,-0.24414062,0.2998047,-0.9404297,-0.3125,-0.3125,0.0
181,181,1727275961351,-0.22558594,0.29492188,-0.9375,-0.09375,-0.625,0.0
182,182,1727275961391,-0.23046875,0.296875,-0.9423828,0.09375,-0.4375,-0.09375
183,183,1727275961431,-0.22949219,0.30078125,-0.92871094,0.15625,-0.1875,-0.09375
184,184,1727275961471,-0.22460938,0.2998047,-0.9316406,-0.03125,0.0,0.0
185,185,1727275961511,-0.21679688,0.29003906,-0.9345703,-0.09375,-0.125,-0.09375
186,186,1727275961551,-0.23046875,0.29492188,-0.93847656,-0.03125,-0.1875,0.0
187,187,1727275961591,-0.23144531,0.29785156,-0.93066406,-0.15625,-0.1875,0.0625
188,188,1727275961631,-0.22851562,0.29296875,-0.92285156,-0.09375,0.125,0.0625
189,189,1727275961671,-0.23046875,0.30371094,-0.93066406,-0.03125,0.0625,0.0
190,190,1727275961711,-0.22363281,0.30371094,-0.9326172,0.28125,0.0625,-0.09375
191,191,1727275961751,-0.23730469,0.29101562,-0.9248047,0.15625,0.0,-0.15625
192,192,1727275961791,-0.23535156,0.3017578,-0.92871094,0.15625,-0.1875,-0.15625
193,193,1727275961831,-0.23144531,0.29296875,-0.9277344,0.09375,-0.25,-0.09375
194,194,1727275961871,-0.23144531,0.29492188,-0.9277344,0.09375,-0.1875,-0.03125
195,195,1727275961911,-0.23144531,0.3017578,-0.9433594,0.15625,0.0625,-0.03125
196,196,1727275961951,-0.2265625,0.29785156,-0.93847656,-0.03125,0.0,0.0
197,197,1727275961991,-0.22949219,0.3017578,-0.9375,0.03125,0.125,-0.15625
198,198,1727275962031,-0.2265625,0.29882812,-0.94628906,0.09375,-0.125,-0.09375
199,199,1727275962071,-0.23339844,0.30273438,-0.92578125,0.15625,0.0,-0.09375
200,200,1727275962111,-0.22851562,0.30078125,-0.93066406,0.28125,0.0625,-0.15625
201,201,1727275962151,-0.22949219,0.29785156,-0.9326172,0.34375,-0.125,-0.15625
202,202,1727275962191,-0.22949219,0.2890625,-0.93359375,0.40625,-0.0625,-0.15625
