,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0,1727171987595,-0.14453125,-0.17675781,0.9560547,0.28125,0.1875,-0.34375
1,1,1727171987635,-0.14648438,-0.171875,0.94628906,0.21875,0.0625,0.0
2,2,1727171987675,-0.14941406,-0.16796875,0.9433594,0.71875,-0.1875,-0.0625
3,3,1727171987715,-0.15039062,-0.17285156,0.9355469,0.21875,0.25,0.0625
4,4,1727171987755,-0.15332031,-0.18164062,0.9375,0.28125,-0.0625,-0.0625
5,5,1727171987795,-0.15625,-0.16894531,0.94628906,0.28125,0.0,-0.0625
6,6,1727171987835,-0.14550781,-0.17480469,0.94433594,0.28125,-0.125,-0.0625
7,7,1727171987875,-0.15039062,-0.17382812,0.9355469,0.71875,-0.0625,0.3125
8,8,1727171987915,-0.14453125,-0.171875,0.94921875,0.34375,-0.3125,0.25
9,9,1727171987955,-0.15625,-0.16699219,0.9453125,0.21875,0.375,-0.1875
10,10,1727171987995,-0.15820312,-0.16796875,0.93652344,0.40625,0.0625,0.0625
11,11,1727171988035,-0.15136719,-0.17285156,0.9423828,0.28125,-0.0625,0.125
12,12,1727171988075,-0.14550781,-0.17480469,0.9560547,0.15625,-0.125,0.3125
13,13,1727171988115,-0.14550781,-0.17285156,0.9550781,0.28125,-0.34375,0.4375
14,14,1727171988155,-0.1484375,-0.17773438,0.94140625,0.21875,0.25,0.5625
15,15,1727171988195,-0.1484375,-0.17675781,0.96191406,0.09375,-0.25,0.375
16,16,1727171988235,-0.15234375,-0.16894531,0.9511719,0.09375,-0.34375,0.0
17,17,1727171988275,-0.14355469,-0.17675781,0.93847656,-0.21875,0.1875,-0.1875
18,18,1727171988315,-0.15820312,-0.16796875,0.9453125,-0.28125,-0.0625,-0.34375
19,19,1727171988355,-0.15527344,-0.17871094,0.9404297,0.21875,0.0625,-0.46875
20,20,1727171988395,-0.14550781,-0.17773438,0.94921875,0.78125,0.0,0.1875
21,21,1727171988435,-0.13964844,-0.16601562,0.9501953,0.71875,-0.125,0.4375
22,22,1727171988475,-0.14453125,-0.16210938,0.9453125,0.53125,-0.125,0.25
23,23,1727171988515,-0.14453125,-0.171875,0.9550781,-0.03125,0.0625,0.0
24,24,1727171988555,-0.14160156,-0.17773438,0.94433594,0.34375,0.0,0.125
25,25,1727171988595,-0.1484375,-0.16699219,0.9423828,-0.21875,-0.125,0.125
26,26,1727171988635,-0.140625,-0.16308594,0.9355469,0.03125,-0.25,-0.1875
27,27,1727171988675,-0.14355469,-0.17480469,0.9472656,-0.09375,-0.125,-0.0625
28,28,1727171988715,-0.14257812,-0.17382812,0.953125,0.09375,-0.125,-0.1875
29,29,1727171988755,-0.15527344,-0.17382812,0.9355469,-0.21875,-0.25,-0.21875
30,30,1727171988795,-0.1328125,-0.16796875,0.9355469,0.03125,-0.0625,-0.34375
31,31,1727171988835,-0.14648438,-0.16601562,0.95703125,0.21875,0.0,-0.0625
32,32,1727171988875,-0.14648438,-0.17285156,0.9267578,0.03125,-0.125,-0.1875
33,33,1727171988915,-0.1484375,-0.17871094,0.94140625,0.21875,-0.1875,0.0
34,34,1727171988955,-0.14746094,-0.17089844,0.9501953,0.78125,0.125,0.0
35,35,1727171988995,-0.140625,-0.1640625,0.9453125,0.21875,-0.25,0.125
36,36,1727171989035,-0.15039062,-0.1640625,0.95703125,0.21875,0.0625,0.0625
37,37,1727171989075,-0.15527344,-0.17089844,0.9472656,-0.28125,-0.0625,-0.28125
38,38,1727171989115,-0.15234375,-0.16992188,0.9628906,-0.21875,-0.0625,-0.21875
39,39,1727171989155,-0.15136719,-0.171875,0.9638672,-0.09375,-0.25,0.0625
40,40,1727171989195,-0.13574219,-0.16894531,0.9550781,-0.03125,-0.0625,-0.125
41,41,1727171989235,-0.15039062,-0.17675781,0.9560547,-0.09375,-0.125,0.125
42,42,1727171989275,-0.15332031,-0.171875,0.9472656,-0.28125,-0.1875,0.0
43,43,1727171989315,-0.15136719,-0.17089844,0.94921875,0.15625,0.0,-0.28125
44,44,1727171989355,-0.14355469,-0.18066406,0.93847656,0.28125,0.0,-0.34375
45,45,1727171989395,-0.15332031,-0.17773438,0.9482422,0.34375,0.0,-0.1875
46,46,1727171989435,-0.14746094,-0.171875,0.94921875,0.15625,0.0,-0.40625
47,47,1727171989475,-0.14453125,-0.1796875,0.9453125,0.03125,-0.1875,-0.53125
48,48,1727171989515,-0.14648438,-0.17285156,0.94433594,0.21875,0.1875,-0.125
49,49,1727171989555,-0.14941406,-0.171875,0.9453125,0.40625,-0.3125,0.125
50,50,1727171989595,-0.14941406,-0.1640625,0.95996094,0.09375,-0.1875,0.3125
51,51,1727171989635,-0.1484375,-0.16113281,0.9375,-0.4375,-0.34375,-0.125
52,52,1727171989675,-0.14550781,-0.16992188,0.94921875,0.03125,-0.125,-0.1875
53,53,1727171989715,-0.15332031,-0.1796875,0.94628906,-0.34375,0.0625,0.0
54,54,1727171989755,-0.14550781,-0.17480469,0.95703125,0.09375,-0.0625,-0.28125
55,55,1727171989795,-0.1484375,-0.17871094,0.9433594,-0.15625,-0.125,-0.28125
56,56,1727171989835,-0.14746094,-0.17285156,0.9326172,-0.15625,-0.125,-0.34375
57,57,1727171989875,-0.13964844,-0.1796875,0.94921875,0.34375,-0.0625,-0.46875
58,58,1727171989915,-0.15332031,-0.171875,0.95214844,0.21875,-0.125,-0.46875
59,59,1727171989955,-0.14160156,-0.16894531,0.9355469,0.15625,0.0,-0.53125
60,60,1727171989995,-0.14648438,-0.16503906,0.9511719,-0.375,0.0,-0.40625
61,61,1727171990035,-0.16210938,-0.16601562,0.94628906,0.21875,0.1875,-0.28125
62,62,1727171990075,-0.15039062,-0.171875,0.9355469,-0.4375,-0.125,-0.1875
