,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1727373547847,-1.1181641,-0.3720703,-0.25195312,-33.0,-39.8125,2.9375
1,1727373547887,-0.9873047,-0.18945312,0.36816406,10.6875,-25.21875,-18.84375
2,1727373547927,-1.1152344,-0.25390625,0.14746094,-53.5,-114.28125,-47.65625
3,1727373547967,-1.4326172,0.06347656,-0.42871094,43.84375,-142.78125,-65.21875
4,1727373548007,-0.95996094,-0.0009765625,0.16796875,223.59375,-69.71875,-9.9375
5,1727373548047,-0.61621094,0.20019531,-0.6660156,109.53125,15.59375,1.3125
6,1727373548087,-0.3828125,0.0107421875,-0.3642578,-105.5625,92.6875,3.625
7,1727373548127,-1.6396484,-0.8222656,0.8574219,-12.75,-60.8125,-41.375
8,1727373548167,-1.2734375,0.16503906,-0.15820312,-56.375,-20.28125,29.0625
9,1727373548207,-1.0126953,-0.21191406,0.15429688,-117.40625,31.84375,41.84375
10,1727373548247,-0.70996094,-0.43554688,-0.35839844,-68.53125,36.15625,35.53125
11,1727373548287,-0.90527344,-0.36132812,-0.10449219,23.75,89.03125,18.8125
12,1727373548327,-1.3994141,0.07910156,0.123046875,1.71875,61.5,2.09375
13,1727373548367,-1.1083984,-0.38183594,0.703125,1.25,-33.65625,32.0625
14,1727373548407,-0.7861328,-0.54785156,-0.5654297,-92.3125,-50.125,8.3125
15,1727373548447,-1.0683594,-0.3857422,0.17773438,62.59375,60.09375,-3.46875
16,1727373548487,-1.1494141,-0.038085938,0.40527344,37.5625,-4.25,-21.34375
17,1727373548527,-1.0517578,-0.42089844,0.31640625,-120.03125,-124.40625,-48.3125
18,1727373548567,-1.2568359,-0.21582031,-0.17480469,54.09375,-146.25,-74.625
19,1727373548607,-1.1513672,0.52441406,-0.17089844,313.9375,-79.3125,-9.1875
20,1727373548647,-0.41308594,-0.10644531,-0.5410156,43.125,29.75,4.125
21,1727373548687,-1.2851562,-0.3984375,0.69140625,-192.4375,93.53125,-16.875
22,1727373548727,-0.47460938,0.041992188,-1.0478516,1.59375,35.6875,12.78125
23,1727373548767,-1.6132812,1.0917969,0.5595703,10.6875,112.875,-1.5625
24,1727373548807,-0.8486328,-0.3486328,-0.03515625,-243.375,26.59375,67.15625
25,1727373548847,-0.69628906,-0.55859375,-0.2734375,-11.15625,-29.5625,45.6875
26,1727373548887,-1.2197266,-0.43359375,0.21777344,81.25,98.65625,35.84375
27,1727373548927,-1.1162109,-0.30664062,-0.038085938,-26.53125,12.65625,22.90625
28,1727373548967,-1.0195312,-0.4091797,0.045898438,-0.78125,24.375,-0.84375
29,1727373549007,-1.0605469,-0.23535156,0.4189453,11.90625,-6.875,-16.8125
30,1727373549047,-1.2070312,-0.25390625,0.27441406,-66.03125,-56.25,-33.84375
31,1727373549087,-1.1181641,-0.23242188,0.025390625,24.1875,-98.65625,-52.34375
32,1727373549127,-1.1337891,0.068359375,-0.60546875,204.4375,-127.71875,-33.71875
33,1727373549167,-0.9277344,0.22363281,-0.24609375,133.75,-52.5625,-29.03125
34,1727373549207,-0.6484375,-0.23535156,-0.34375,-41.59375,29.15625,-26.78125
35,1727373549247,-0.98339844,0.2529297,0.26660156,-62.25,73.03125,-24.28125
36,1727373549287,-1.1210938,-0.77734375,-0.057617188,119.9375,-130.34375,-15.71875
37,1727373549327,-0.74121094,0.39257812,-0.5029297,-48.9375,58.375,45.3125
38,1727373549367,-1.2900391,-0.4501953,-0.040039062,-134.5625,58.375,82.65625
39,1727373549407,-0.734375,-0.3642578,-0.2421875,-96.40625,-5.21875,46.15625
40,1727373549447,-1.0527344,-0.13769531,0.37597656,24.625,46.125,15.40625
41,1727373549487,-1.1552734,-0.34472656,-0.23046875,-23.1875,-5.75,29.0
42,1727373549527,-0.7480469,-0.68066406,-0.08300781,18.375,50.5625,10.21875
43,1727373549567,-1.1474609,-0.11425781,0.22460938,3.0,49.15625,-29.40625
44,1727373549607,-0.9980469,0.123046875,0.20703125,27.65625,28.0,-7.4375
45,1727373549647,-1.2773438,-0.33789062,0.23339844,-29.09375,-43.84375,6.5
46,1727373549687,-0.9746094,-0.36328125,0.080078125,-19.8125,-71.0625,-26.96875
47,1727373549727,-1.2587891,-0.1015625,0.20507812,-11.28125,-100.375,-67.59375
48,1727373549767,-1.140625,0.1640625,-0.8095703,231.90625,-130.875,-32.75
49,1727373549807,-0.8076172,0.028320312,0.056640625,48.125,-58.3125,-29.75
50,1727373549847,-0.57910156,-0.028320312,-0.265625,11.125,5.59375,-19.6875
51,1727373549887,-0.73828125,0.08105469,0.02734375,-14.625,68.6875,-1.9375
52,1727373549927,-1.875,-0.7705078,1.59375,59.34375,-21.15625,-8.34375
53,1727373549967,-0.25195312,0.37890625,-1.0039062,-126.25,41.78125,30.0
54,1727373550007,-1.5380859,0.19433594,-0.1015625,-10.40625,27.5,90.0625
55,1727373550047,-0.83691406,-0.49121094,-0.5175781,-127.0625,16.6875,50.5
56,1727373550087,-1.078125,-0.83984375,0.44921875,-41.59375,123.21875,36.09375
57,1727373550127,-1.15625,-0.057617188,0.0029296875,-20.71875,28.65625,-6.03125
58,1727373550167,-0.8535156,-0.30371094,-0.3544922,-18.0625,12.59375,-2.71875
59,1727373550207,-1.0048828,-0.14550781,0.15039062,-9.0625,73.34375,-9.1875
60,1727373550247,-1.3271484,-0.34472656,0.2578125,-28.96875,13.71875,-0.71875
61,1727373550287,-1.1806641,-0.33789062,0.24707031,22.0625,-7.90625,-1.125
62,1727373550327,-1.0634766,-0.31054688,-0.0126953125,-12.3125,-80.53125,-30.625
63,1727373550367,-1.125,-0.08984375,0.109375,-31.71875,-91.8125,-56.5
64,1727373550407,-1.1523438,-0.0078125,0.037109375,94.0,-111.0625,-53.4375
65,1727373550447,-0.8720703,-0.33496094,-0.5957031,279.3125,-82.65625,-21.71875
66,1727373550487,-0.95410156,-0.024414062,-0.018554688,60.125,-40.3125,-31.0
67,1727373550527,-0.8642578,-0.0107421875,-0.08691406,-17.0625,32.3125,-28.65625
68,1727373550567,-0.6855469,0.28125,0.052734375,-45.03125,70.15625,-14.09375
69,1727373550607,-1.4814453,0.36035156,1.6201172,3.9375,2.78125,17.65625
70,1727373550647,-0.62109375,-0.3232422,-1.1533203,-18.90625,53.5625,58.8125
71,1727373550687,-1.7539062,-0.2763672,0.040039062,-95.6875,72.0625,45.625
72,1727373550727,-0.49902344,-0.41308594,0.0087890625,-137.96875,54.96875,6.78125
73,1727373550767,-1.0859375,0.01953125,0.07128906,61.3125,36.59375,7.90625
74,1727373550807,-1.03125,-0.17382812,0.0078125,-45.03125,27.8125,19.0
75,1727373550847,-0.94140625,-0.40039062,-0.2548828,-42.40625,30.5625,14.3125
76,1727373550887,-1.1826172,-0.18945312,0.3173828,61.3125,72.4375,12.59375
77,1727373550927,-1.1513672,-0.45507812,0.14648438,-84.15625,-33.40625,-8.46875
78,1727373550967,-0.890625,-0.3232422,-0.10546875,23.15625,7.0625,-11.5
79,1727373551007,-1.1523438,-0.18261719,0.17871094,22.46875,-21.6875,-8.84375
80,1727373551047,-0.90527344,-0.2998047,0.2783203,-0.03125,-64.96875,-25.0625
81,1727373551087,-1.1220703,-0.28808594,0.078125,12.59375,-91.21875,-54.78125
82,1727373551127,-1.0849609,0.38183594,-0.7734375,210.15625,-144.1875,-52.59375
83,1727373551167,-0.7519531,0.24121094,0.44628906,137.65625,-40.3125,0.09375
84,1727373551207,-0.63671875,-0.14257812,-0.4091797,-21.40625,57.09375,14.125
85,1727373551247,-1.6591797,-0.14550781,1.0419922,-116.4375,103.4375,-0.09375
86,1727373551287,-0.4501953,0.13867188,-1.0585938,-119.25,63.625,16.625
87,1727373551327,-1.2929688,0.7207031,0.54785156,91.4375,67.40625,29.1875
88,1727373551367,-0.7421875,-0.5996094,-0.3720703,-165.4375,18.21875,56.34375
89,1727373551407,-1.0498047,-0.64160156,-0.15820312,69.71875,29.28125,40.5
90,1727373551447,-1.0917969,-0.15820312,0.09277344,-29.65625,52.28125,-14.03125
91,1727373551487,-0.9033203,-0.17382812,-0.08984375,-7.375,47.875,1.84375
92,1727373551527,-0.9111328,-0.25878906,-0.18847656,-12.5,46.65625,2.59375
93,1727373551567,-1.3476562,-0.20703125,0.7597656,14.78125,54.53125,4.34375
94,1727373551607,-0.90234375,-0.3310547,-0.032226562,-67.125,-35.71875,-9.375
95,1727373551647,-1.1435547,-0.40234375,0.15917969,19.1875,-47.8125,-12.5625
96,1727373551687,-1.0976562,-0.23144531,0.14257812,12.71875,-121.375,-44.78125
97,1727373551727,-1.4628906,-0.08105469,0.3544922,43.78125,-135.84375,-57.40625
98,1727373551767,-0.9355469,-0.13964844,-0.95996094,241.34375,-127.65625,-24.28125
99,1727373551807,-0.765625,-0.24707031,0.27929688,30.71875,-66.90625,-50.03125
100,1727373551847,-0.6220703,0.11230469,-0.18945312,80.71875,-21.6875,-23.125
101,1727373551887,-0.68847656,0.13964844,-0.036132812,-8.46875,62.21875,-5.09375
102,1727373551927,-1.2021484,0.40820312,0.4501953,-73.03125,115.34375,13.25
103,1727373551967,-0.9921875,-0.8808594,-1.0488281,-61.125,-22.4375,6.125
104,1727373552007,-1.0068359,0.7714844,0.8779297,-108.0,78.84375,57.53125
105,1727373552047,-0.9296875,-0.46875,-0.5810547,-120.03125,7.90625,49.40625
106,1727373552087,-1.2783203,-0.5810547,0.24902344,-49.0,89.625,33.40625
107,1727373552127,-0.9941406,0.018554688,0.005859375,-37.28125,25.5,-8.875
108,1727373552167,-0.8935547,-0.25683594,-0.11035156,-49.53125,32.875,5.75
109,1727373552207,-0.9189453,-0.3828125,0.043945312,-5.59375,54.40625,19.375
110,1727373552247,-0.99316406,-0.27441406,0.25,-25.0625,58.375,13.9375
111,1727373552287,-0.92578125,-0.38085938,0.20605469,-22.875,8.15625,2.40625
112,1727373552327,-1.2353516,-0.44726562,0.4267578,3.9375,-58.6875,-27.1875
113,1727373552367,-1.2802734,-0.24316406,0.29296875,-38.75,-118.96875,-62.40625
114,1727373552407,-1.0400391,0.23730469,-0.8203125,290.1875,-166.53125,-25.96875
115,1727373552447,-0.8466797,0.00390625,-0.06933594,185.6875,-71.375,-27.8125
116,1727373552487,-0.73535156,-0.23925781,-0.22265625,39.5,-8.3125,-35.625
117,1727373552527,-0.8671875,0.17285156,-0.15039062,-15.71875,56.8125,-37.09375
118,1727373552567,-1.9912109,0.3330078,2.053711,21.75,-70.28125,13.21875
119,1727373552607,-0.20019531,0.18164062,-1.2011719,-164.71875,118.4375,34.75
120,1727373552647,-1.8876953,-0.31933594,0.41015625,12.15625,104.78125,108.125
121,1727373552687,-0.65234375,-0.55371094,-0.38671875,-167.9375,23.84375,43.65625
122,1727373552727,-0.8808594,-0.5576172,-0.1015625,97.5625,82.25,21.6875
123,1727373552767,-1.1816406,0.0107421875,0.0078125,-25.6875,73.21875,-10.1875
124,1727373552807,-1.4248047,0.048828125,0.5908203,-27.5,41.125,-5.46875
125,1727373552847,-0.8105469,-0.69921875,-0.29003906,-68.15625,-43.59375,5.40625
126,1727373552887,-1.2207031,-0.35058594,0.2890625,12.34375,51.0,-10.96875
127,1727373552927,-1.015625,-0.10546875,0.55859375,106.40625,-44.59375,-12.0625
128,1727373552967,-1.3310547,-0.25976562,-0.107421875,-76.46875,-167.625,-49.90625
129,1727373553007,-1.2695312,0.18847656,-0.9980469,174.875,-146.03125,-44.90625
130,1727373553047,-0.8203125,0.18359375,-0.043945312,133.875,-66.5625,-34.34375
131,1727373553087,-0.7421875,0.028320312,-0.3720703,-21.21875,1.125,-20.3125
132,1727373553127,-0.4453125,0.01953125,-0.064453125,-62.59375,43.90625,-22.9375
133,1727373553167,-1.9912109,0.43164062,2.053711,31.21875,20.1875,-11.28125
134,1727373553207,-0.15527344,-0.01953125,-1.4511719,11.375,16.03125,68.1875
135,1727373553247,-1.9912109,0.1953125,0.41210938,-106.90625,151.90625,34.1875
136,1727373553287,-0.6279297,-0.24414062,-0.13964844,-238.3125,-8.9375,11.875
137,1727373553327,-0.89453125,-0.4345703,-0.22363281,57.625,52.53125,29.75
138,1727373553367,-1.0742188,-0.43359375,0.18652344,-34.84375,57.65625,12.53125
139,1727373553407,-0.90722656,-0.203125,-0.0068359375,-10.0625,42.46875,3.5625
140,1727373553447,-1.0029297,-0.26953125,0.107421875,13.09375,52.90625,21.3125
