,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1728032668079,0.083984375,-1.0195312,-0.10839844,-0.15625,-0.03125,0.0
1,1728032668109,0.08886719,-1.0136719,-0.10253906,-0.15625,0.03125,-0.125
2,1728032668139,0.08886719,-1.0253906,-0.111328125,-0.1875,0.03125,0.0
3,1728032668200,0.09277344,-1.0185547,-0.1171875,-0.03125,0.09375,-0.125
4,1728032668229,0.09082031,-1.0214844,-0.111328125,-0.09375,-0.15625,0.0
5,1728032668259,0.09082031,-1.0166016,-0.10058594,-0.09375,-0.15625,0.0
6,1728032668318,0.078125,-1.0146484,-0.11035156,0.15625,-0.03125,-0.0625
7,1728032668355,0.09472656,-1.0205078,-0.115234375,-0.1875,-0.03125,0.0625
8,1728032668379,0.091796875,-1.0087891,-0.11621094,0.09375,0.03125,-0.1875
9,1728032668439,0.087890625,-1.0166016,-0.11035156,-0.15625,0.03125,-0.125
10,1728032668469,0.08203125,-1.0087891,-0.10449219,-0.15625,-0.09375,-0.1875
11,1728032668499,0.09277344,-1.0146484,-0.10839844,-0.03125,0.09375,-0.125
12,1728032668560,0.09472656,-1.0146484,-0.11328125,-0.15625,-0.09375,0.0
13,1728032668604,0.087890625,-1.0146484,-0.10839844,0.28125,0.03125,-0.0625
14,1728032668622,0.0859375,-1.0166016,-0.10449219,0.15625,-0.03125,-0.0625
15,1728032668681,0.08300781,-1.0048828,-0.109375,-0.03125,0.09375,-0.125
16,1728032668708,0.09082031,-1.0214844,-0.107421875,-0.09375,0.03125,-0.125
17,1728032668741,0.09277344,-1.0166016,-0.115234375,-0.375,-0.21875,-0.0625
18,1728032668799,0.087890625,-1.0107422,-0.11035156,-0.3125,-0.03125,0.125
19,1728032668831,0.095703125,-1.0146484,-0.11816406,0.21875,0.09375,0.0
20,1728032668859,0.091796875,-1.0078125,-0.10546875,0.21875,0.03125,-0.1875
21,1728032668919,0.08105469,-1.0136719,-0.10644531,-0.03125,0.09375,-0.1875
22,1728032668948,0.0859375,-1.015625,-0.11328125,-0.09375,-0.03125,-0.0625
23,1728032668980,0.09082031,-1.0195312,-0.11621094,-0.15625,-0.09375,-0.0625
24,1728032669039,0.08300781,-1.0136719,-0.11328125,-0.15625,-0.15625,-0.125
25,1728032669069,0.091796875,-1.0136719,-0.11328125,-0.15625,-0.03125,0.0
26,1728032669099,0.08105469,-1.0146484,-0.11816406,-0.1875,-0.03125,0.125
27,1728032669159,0.09277344,-1.0224609,-0.10546875,-0.03125,0.03125,-0.0625
28,1728032669192,0.09667969,-1.0097656,-0.12792969,0.09375,-0.03125,-0.0625
29,1728032669219,0.08691406,-1.0205078,-0.11425781,0.09375,0.09375,-0.125
30,1728032669279,0.07519531,-1.0146484,-0.11425781,-0.15625,-0.03125,0.0625
31,1728032669314,0.091796875,-1.0195312,-0.11816406,0.03125,0.09375,-0.0625
32,1728032669339,0.09765625,-1.0117188,-0.107421875,-0.3125,-0.03125,-0.0625
33,1728032669401,0.08203125,-1.0126953,-0.11035156,-0.1875,0.03125,-0.125
34,1728032669429,0.087890625,-1.0166016,-0.11328125,-0.25,-0.03125,0.0
35,1728032669461,0.087890625,-1.0097656,-0.1171875,0.15625,-0.09375,0.125
36,1728032669518,0.091796875,-1.0205078,-0.1171875,0.46875,0.03125,-0.0625
37,1728032669548,0.09472656,-1.0126953,-0.1171875,0.09375,0.03125,-0.1875
38,1728032669579,0.091796875,-1.0117188,-0.1015625,-0.375,-0.09375,-0.0625
39,1728032669639,0.09277344,-1.0166016,-0.109375,-0.3125,-0.15625,-0.0625
40,1728032669669,0.08691406,-1.0126953,-0.119140625,-0.375,-0.21875,0.125
41,1728032669701,0.07910156,-1.0234375,-0.12207031,-0.03125,-0.03125,0.0
42,1728032669729,0.08691406,-1.0166016,-0.10644531,0.15625,0.03125,0.0
43,1728032669790,0.091796875,-1.0214844,-0.10546875,0.03125,-0.03125,-0.0625
44,1728032669819,0.08691406,-1.0166016,-0.11035156,-0.09375,-0.03125,0.0625
45,1728032669879,0.08691406,-1.0175781,-0.109375,-0.03125,-0.03125,0.0
46,1728032669909,0.087890625,-1.0205078,-0.107421875,-0.25,-0.09375,0.0
47,1728032669943,0.08886719,-1.0244141,-0.103515625,-0.25,-0.09375,0.0625
48,1728032669969,0.09082031,-1.0205078,-0.11328125,-0.09375,-0.03125,0.0
49,1728032670029,0.09082031,-1.0126953,-0.10839844,-0.09375,0.03125,0.125
50,1728032670060,0.08300781,-1.015625,-0.107421875,0.15625,0.03125,0.0625
51,1728032670090,0.083984375,-1.0205078,-0.12695312,-0.25,-0.03125,0.0
52,1728032670149,0.087890625,-1.0136719,-0.11425781,0.40625,0.09375,0.0625
53,1728032670180,0.08496094,-1.0146484,-0.109375,-0.15625,0.03125,0.0
54,1728032670209,0.095703125,-1.0058594,-0.11230469,-0.625,-0.09375,0.125
55,1728032670270,0.08203125,-1.0175781,-0.11230469,-0.15625,-0.15625,0.0
56,1728032670300,0.08984375,-1.0087891,-0.115234375,-0.03125,-0.09375,0.1875
57,1728032670329,0.0859375,-1.0214844,-0.10839844,0.46875,-0.03125,-0.0625
58,1728032670389,0.08105469,-1.0244141,-0.10449219,0.28125,0.15625,-0.125
59,1728032670419,0.083984375,-1.0146484,-0.109375,-0.3125,-0.03125,-0.1875
60,1728032670449,0.08984375,-1.0175781,-0.11035156,-0.1875,0.03125,-0.0625
61,1728032670509,0.09082031,-1.0166016,-0.11621094,-0.5,-0.09375,-0.0625
62,1728032670540,0.09277344,-1.0195312,-0.11816406,-0.3125,-0.03125,0.0
63,1728032670569,0.087890625,-1.0185547,-0.11230469,0.28125,0.03125,-0.1875
64,1728032670629,0.07519531,-1.0195312,-0.10058594,0.09375,0.03125,0.0
65,1728032670659,0.08691406,-1.0185547,-0.111328125,0.09375,-0.03125,0.0
66,1728032670689,0.087890625,-1.0283203,-0.107421875,-0.09375,-0.09375,0.0
67,1728032670749,0.087890625,-1.0175781,-0.109375,-0.15625,-0.03125,-0.0625
68,1728032670781,0.0859375,-1.0097656,-0.09765625,-0.09375,0.09375,0.0
69,1728032670809,0.09375,-1.0195312,-0.109375,-0.1875,-0.09375,0.0625
70,1728032670869,0.09667969,-1.0195312,-0.12011719,-0.09375,-0.03125,-0.0625
71,1728032670900,0.08203125,-1.0126953,-0.12207031,0.09375,0.15625,0.0625
72,1728032670929,0.091796875,-1.0087891,-0.111328125,0.15625,0.03125,-0.0625
73,1728032670989,0.09472656,-1.015625,-0.11230469,0.15625,-0.03125,-0.0625
74,1728032671022,0.083984375,-1.0136719,-0.109375,-0.15625,-0.09375,-0.0625
75,1728032671079,0.09082031,-1.0214844,-0.111328125,-0.25,0.03125,0.125
76,1728032671109,0.08886719,-1.0136719,-0.11425781,-0.3125,-0.03125,0.0625
77,1728032671140,0.091796875,-1.0126953,-0.109375,-0.09375,-0.09375,0.0
78,1728032671169,0.08105469,-1.0205078,-0.109375,0.09375,0.03125,0.0625
79,1728032671229,0.08886719,-1.0068359,-0.111328125,0.40625,0.09375,-0.0625
80,1728032671259,0.091796875,-1.0107422,-0.11425781,0.25,0.09375,-0.1875
81,1728032671293,0.08691406,-1.0107422,-0.119140625,-0.1875,0.03125,-0.125
82,1728032671349,0.083984375,-1.0166016,-0.11425781,-0.25,-0.03125,0.0625
83,1728032671379,0.0859375,-1.0175781,-0.111328125,-0.5625,-0.15625,0.1875
84,1728032671410,0.095703125,-1.0078125,-0.1015625,0.0,0.15625,-0.0625
85,1728032671469,0.09277344,-1.0136719,-0.111328125,-0.0625,-0.03125,0.0625
86,1728032671500,0.0859375,-1.0224609,-0.091796875,0.0,0.09375,-0.125
87,1728032671559,0.08984375,-1.0224609,-0.09375,0.125,0.15625,-0.125
88,1728032671590,0.09082031,-1.0175781,-0.115234375,-0.25,-0.15625,0.0
89,1728032671620,0.09082031,-1.015625,-0.123046875,-0.25,-0.15625,-0.0625
90,1728032671649,0.08691406,-1.0195312,-0.111328125,-0.125,-0.09375,0.0
91,1728032671709,0.09765625,-1.0244141,-0.11816406,0.0,0.03125,0.0
92,1728032671740,0.08496094,-1.015625,-0.1171875,0.0625,0.03125,0.0
93,1728032671770,0.091796875,-1.0136719,-0.10546875,0.1875,0.03125,0.125
94,1728032671829,0.08496094,-1.0166016,-0.10253906,0.0,-0.03125,0.125
95,1728032671860,0.09667969,-1.0097656,-0.115234375,-0.5,-0.03125,0.0625
96,1728032671890,0.09277344,-1.0224609,-0.10644531,-0.25,-0.03125,0.0625
97,1728032671949,0.091796875,-1.0117188,-0.11621094,-0.1875,-0.09375,-0.0625
98,1728032671979,0.08886719,-1.0126953,-0.11621094,0.3125,0.03125,0.125
99,1728032672009,0.0859375,-1.0195312,-0.11230469,0.5,0.15625,-0.1875
100,1728032672069,0.08691406,-1.0058594,-0.103515625,0.25,0.03125,-0.1875
101,1728032672100,0.08691406,-1.0087891,-0.119140625,-0.125,-0.09375,-0.125
102,1728032672160,0.08203125,-1.0136719,-0.10058594,-0.25,-0.03125,0.0625
103,1728032672189,0.083984375,-1.0166016,-0.115234375,-0.5,-0.09375,0.1875
104,1728032672219,0.09375,-1.0087891,-0.111328125,0.0625,0.03125,0.0625
105,1728032672309,0.091796875,-1.0185547,-0.10644531,0.125,0.09375,-0.125
106,1728032672340,0.08300781,-1.0146484,-0.099609375,0.1875,0.09375,-0.0625
107,1728032672372,0.0859375,-1.0136719,-0.10253906,0.1875,0.03125,-0.0625
108,1728032672400,0.087890625,-1.0107422,-0.123046875,-0.0625,0.03125,-0.0625
109,1728032672431,0.09375,-1.0107422,-0.109375,-0.0625,-0.09375,-0.0625
110,1728032672459,0.08496094,-1.0068359,-0.11816406,-0.25,-0.03125,0.0
111,1728032672489,0.087890625,-1.0195312,-0.119140625,0.1875,0.03125,0.125
112,1728032672549,0.087890625,-1.0166016,-0.11328125,-0.3125,-0.03125,0.0
113,1728032672579,0.09667969,-1.0136719,-0.115234375,0.0625,0.03125,-0.3125
114,1728032672609,0.07910156,-1.0205078,-0.11035156,0.0,0.15625,-0.3125
115,1728032672669,0.09765625,-1.0214844,-0.099609375,-0.3125,0.03125,-0.0625
116,1728032672701,0.091796875,-1.0253906,-0.10644531,-0.0625,-0.03125,0.0
117,1728032672729,0.07910156,-1.0126953,-0.109375,-0.1875,-0.09375,-0.0625
118,1728032672789,0.083984375,-1.0185547,-0.11035156,0.375,-0.03125,0.125
119,1728032672821,0.091796875,-1.0107422,-0.115234375,0.1875,-0.03125,-0.0625
120,1728032672849,0.091796875,-1.0166016,-0.10644531,0.1875,0.09375,0.0
121,1728032672909,0.08496094,-1.0195312,-0.12988281,0.125,0.03125,-0.1875
122,1728032672939,0.08691406,-1.0214844,-0.10546875,-0.4375,-0.09375,0.125
123,1728032672970,0.08984375,-1.0117188,-0.10839844,-0.125,-0.09375,-0.0625
124,1728032673029,0.08300781,-1.0146484,-0.12402344,0.0625,0.03125,0.0
125,1728032673060,0.08496094,-1.0136719,-0.11425781,0.125,0.09375,-0.125
126,1728032673089,0.08886719,-1.0097656,-0.107421875,0.0625,-0.09375,0.0
127,1728032673150,0.09082031,-1.0253906,-0.12109375,0.25,0.09375,-0.0625
128,1728032673179,0.087890625,-1.0117188,-0.11328125,-0.125,-0.09375,0.0625
129,1728032673210,0.09277344,-1.015625,-0.10839844,-0.25,-0.03125,0.0625
130,1728032673269,0.08496094,-1.0175781,-0.1015625,0.0,-0.03125,0.0
131,1728032673300,0.08984375,-1.0205078,-0.123046875,0.0,0.09375,0.125
132,1728032673330,0.09082031,-1.0136719,-0.119140625,0.0,0.03125,0.0
133,1728032673389,0.08300781,-1.0214844,-0.099609375,0.3125,0.15625,-0.0625
134,1728032673420,0.087890625,-1.015625,-0.103515625,0.0,0.09375,-0.0625
135,1728032673449,0.08203125,-1.0214844,-0.11621094,-0.25,0.03125,0.125
136,1728032673510,0.0859375,-1.0146484,-0.1015625,-0.0625,-0.09375,0.125
137,1728032673539,0.095703125,-1.015625,-0.11425781,-0.0625,-0.15625,0.3125
138,1728032673569,0.087890625,-1.0166016,-0.11328125,0.3125,-0.03125,-0.0625
139,1728032673630,0.08496094,-1.0078125,-0.109375,0.3125,0.15625,0.0
140,1728032673660,0.08691406,-1.0146484,-0.107421875,0.0625,0.03125,-0.1875
141,1728032673689,0.08886719,-1.0214844,-0.10449219,-0.125,-0.03125,-0.1875
142,1728032673749,0.0859375,-1.0195312,-0.1015625,-0.4375,-0.15625,0.0
143,1728032673779,0.095703125,-1.0136719,-0.123046875,-0.1875,-0.09375,0.1875
144,1728032673809,0.09765625,-1.0175781,-0.12011719,0.125,0.03125,0.125
145,1728032673870,0.091796875,-1.0126953,-0.099609375,-0.0625,-0.03125,-0.0625
146,1728032673900,0.09277344,-1.0195312,-0.109375,0.1875,0.03125,0.0625
147,1728032673929,0.083984375,-1.0195312,-0.10546875,0.0,0.03125,-0.0625
148,1728032673989,0.09082031,-1.0224609,-0.11328125,-0.0625,-0.03125,-0.125
149,1728032674019,0.08203125,-1.0146484,-0.10449219,-0.1875,-0.15625,0.0
150,1728032674050,0.095703125,-1.0097656,-0.11425781,-0.125,-0.15625,0.0
151,1728032674112,0.0859375,-1.0126953,-0.11035156,0.0,0.03125,0.0
152,1728032674139,0.08496094,-1.0185547,-0.115234375,0.0,0.03125,-0.0625
153,1728032674169,0.09277344,-1.0136719,-0.10546875,0.1875,0.15625,-0.125
154,1728032674229,0.09765625,-1.0136719,-0.111328125,-0.25,-0.09375,0.0625
