,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0,1727994732286,0.14160156,-0.79003906,-0.62109375,-1.09375,-0.03125,-0.0625
1,1,1727994732326,0.14648438,-0.79785156,-0.6171875,-0.25,-0.21875,0.25
2,2,1727994732366,0.14453125,-0.7910156,-0.61621094,0.34375,-0.03125,0.1875
3,3,1727994732406,0.15429688,-0.78027344,-0.6074219,0.40625,-0.15625,0.0625
4,4,1727994732446,0.15429688,-0.7861328,-0.6035156,0.1875,-0.09375,-0.125
5,5,1727994732486,0.15136719,-0.7910156,-0.60546875,0.28125,-0.15625,-0.0625
6,6,1727994732526,0.14648438,-0.79296875,-0.6064453,0.40625,-0.28125,0.0
7,7,1727994732566,0.14941406,-0.7949219,-0.609375,0.40625,-0.28125,0.0
8,8,1727994732606,0.14941406,-0.7910156,-0.60839844,0.28125,-0.09375,0.125
9,9,1727994732646,0.15527344,-0.7919922,-0.6064453,0.125,-0.15625,-0.0625
10,10,1727994732686,0.14648438,-0.7910156,-0.6152344,-0.125,-0.15625,0.0625
11,11,1727994732726,0.14257812,-0.79296875,-0.61328125,0.0,-0.03125,0.0
12,12,1727994732766,0.140625,-0.79296875,-0.6035156,0.0,-0.09375,0.0
13,13,1727994732806,0.15234375,-0.80371094,-0.6044922,0.0,-0.09375,-0.0625
14,14,1727994732846,0.14648438,-0.7871094,-0.6074219,0.0,-0.09375,-0.0625
15,15,1727994732886,0.15234375,-0.796875,-0.609375,-0.125,-0.03125,0.0625
16,16,1727994732926,0.15332031,-0.7919922,-0.6123047,-0.1875,-0.09375,0.0625
17,17,1727994732966,0.14355469,-0.7939453,-0.6152344,-0.1875,0.03125,0.0
18,18,1727994733006,0.14746094,-0.79589844,-0.60253906,-0.125,-0.15625,-0.0625
19,19,1727994733046,0.13867188,-0.78027344,-0.6220703,0.0,-0.15625,0.0625
20,20,1727994733086,0.140625,-0.796875,-0.6347656,0.34375,0.03125,0.0
