,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1727104342429,-1.4042969,-0.265625,-0.5576172,202.59375,208.03125,14.84375
1,1727104342469,-1.5771484,-0.44726562,-0.3310547,164.15625,9.71875,-33.125
2,1727104342501,-1.6582031,0.053710938,-0.125,-19.875,107.9375,-17.8125
3,1727104342538,-0.5683594,0.7792969,2.0,-240.5,97.8125,-14.6875
4,1727104342576,0.087890625,-0.13183594,-0.3203125,-241.84375,2.28125,28.75
5,1727104342614,-0.24902344,-0.71484375,0.2734375,-150.65625,-29.34375,-18.78125
6,1727104342652,-0.07421875,-0.38378906,0.23632812,39.8125,-77.375,-46.875
7,1727104342714,-0.7011719,0.4267578,0.21386719,6.1875,-160.0,-66.28125
8,1727104342749,-2.0,-0.12988281,1.0244141,78.09375,-293.0,-129.9375
9,1727104342789,-1.1259766,-0.19042969,0.140625,-96.15625,-25.4375,-11.34375
10,1727104342825,-1.6191406,-0.85058594,0.49023438,78.21875,16.4375,15.9375
11,1727104342858,-0.99316406,0.03515625,-0.23242188,147.59375,33.65625,27.96875
12,1727104342896,-0.23730469,0.5058594,-0.18359375,32.6875,115.8125,8.25
13,1727104342934,-0.060546875,0.42089844,-0.21972656,-35.125,126.71875,53.125
14,1727104342970,0.083984375,-0.12402344,0.22460938,-66.375,15.46875,32.65625
15,1727104343063,-0.17578125,-0.4716797,0.640625,-25.4375,28.40625,-18.3125
16,1727104343083,-2.0,0.4873047,-0.8017578,-196.75,-136.09375,-32.28125
17,1727104343101,-1.6083984,-0.2265625,-0.4375,148.03125,120.75,73.875
18,1727104343158,-2.0,-0.6074219,-0.3388672,258.25,-101.0625,15.5
19,1727104343199,-1.4658203,-0.09082031,0.17773438,110.375,269.0625,-10.125
20,1727104343214,-0.7734375,0.4765625,1.6035156,-299.21875,88.09375,-8.46875
21,1727104343253,0.03125,-0.076171875,-0.13378906,-85.71875,60.15625,37.53125
22,1727104343291,-0.25390625,-0.53222656,0.41308594,-118.125,-0.46875,10.375
23,1727104343365,0.040039062,-0.21777344,-0.06347656,-93.0625,-30.4375,-25.5
24,1727104343386,-0.24414062,-0.1171875,0.44628906,16.5625,-127.34375,-77.625
25,1727104343422,-2.0,-0.15136719,-0.13378906,206.875,-247.09375,-191.875
26,1727104343465,-1.7802734,-0.0546875,0.17871094,-0.15625,12.28125,49.3125
27,1727104343496,-1.9365234,-0.2607422,0.35742188,-97.75,7.09375,-29.34375
28,1727104343538,-0.953125,-0.18457031,-0.24707031,108.0,65.5625,10.5625
29,1727104343572,-0.421875,0.4501953,-0.27539062,97.6875,51.59375,9.09375
30,1727104343626,-0.06542969,0.38476562,-0.14648438,43.40625,63.3125,50.4375
31,1727104343663,0.051757812,0.043945312,-0.028320312,-74.875,49.46875,34.875
32,1727104343719,-0.4189453,-1.4746094,2.0,-18.59375,49.34375,-2.0
33,1727104343738,-0.5595703,0.17675781,-0.44628906,-138.71875,26.9375,-55.53125
34,1727104343776,-2.0,0.69140625,-0.07519531,68.625,-373.21875,17.09375
35,1727104343832,-1.6523438,-0.07324219,-0.33203125,92.375,146.75,42.0625
36,1727104343852,-2.0,-0.7158203,-0.020507812,152.0625,-2.59375,-38.25
37,1727104343897,-1.4189453,-0.111328125,-0.040039062,-42.15625,203.28125,-2.75
38,1727104343949,-0.578125,0.26367188,1.1015625,-110.5625,19.75,11.78125
39,1727104343983,0.21679688,-0.23535156,0.051757812,-144.03125,10.21875,15.09375
40,1727104344021,-0.18652344,-0.53808594,0.05859375,-82.3125,22.71875,-11.34375
41,1727104344058,-0.0009765625,-0.35058594,0.3828125,-20.3125,-66.1875,-35.21875
42,1727104344165,-0.37695312,0.3955078,0.3076172,71.875,-151.40625,-49.4375
43,1727104344177,-2.0,-0.6699219,0.42773438,248.875,-358.9375,-220.625
44,1727104344180,-1.2451172,-0.045898438,0.3623047,-29.75,-31.90625,45.34375
45,1727104344227,-1.5625,-0.3544922,0.5566406,-124.96875,-5.40625,-31.1875
46,1727104344273,-0.87890625,-0.14355469,-0.25976562,185.75,55.4375,12.59375
47,1727104344303,-0.35839844,0.5332031,-0.31054688,90.40625,56.59375,2.28125
48,1727104344338,-0.0107421875,0.3623047,-0.2783203,-60.09375,77.34375,29.90625
49,1727104344378,0.13769531,-0.0087890625,-0.07519531,-95.5625,62.28125,50.5
50,1727104344414,-0.16699219,-0.9560547,2.0,55.5625,55.6875,13.625
51,1727104344455,-0.8457031,-0.044921875,-0.28515625,-122.15625,-32.15625,-31.5
52,1727104344491,-2.0,0.25878906,1.0146484,16.5,-137.84375,34.4375
53,1727104344549,-1.8125,-0.3720703,-0.62402344,51.34375,-125.21875,-3.59375
54,1727104344583,-1.7558594,-0.6044922,-0.21582031,188.875,173.4375,21.4375
55,1727104344624,-1.5732422,-0.048828125,-0.19824219,41.09375,185.6875,17.28125
56,1727104344677,-0.8886719,0.47851562,1.2822266,-43.4375,45.375,8.90625
57,1727104344696,-0.041992188,-0.07519531,0.20019531,-170.625,-7.125,28.28125
58,1727104344734,-0.103515625,-0.6123047,0.13476562,-126.25,-46.71875,9.34375
59,1727104344772,-0.11816406,-0.4560547,0.14160156,-39.59375,-56.8125,-40.15625
60,1727104344832,-0.53125,0.07519531,0.15722656,111.46875,-94.34375,-64.1875
61,1727104344869,-2.0,-0.2919922,0.5253906,199.3125,-291.53125,-145.3125
62,1727104344901,-1.5283203,0.12207031,0.041992188,22.90625,-26.09375,12.71875
63,1727104344961,-1.7275391,-0.3876953,0.5,-103.84375,-10.71875,-7.0
64,1727104345009,-0.9736328,-0.09765625,-0.31054688,145.53125,41.09375,5.75
65,1727104345020,-0.21289062,0.32714844,-0.4111328,68.1875,42.875,0.0
66,1727104345051,0.1875,0.3251953,-0.16894531,-29.03125,53.78125,34.875
67,1727104345109,0.22558594,0.05859375,-0.080078125,-111.84375,61.3125,30.90625
68,1727104345151,-0.20605469,-0.14550781,0.13867188,-20.96875,47.15625,5.3125
69,1727104345186,-1.6972656,-0.203125,-0.3154297,-291.25,-91.15625,-90.4375
70,1727104345222,-1.8134766,0.3466797,-0.043945312,68.3125,23.65625,38.71875
71,1727104345260,-2.0,-0.14746094,-0.5205078,162.125,-161.90625,53.0625
72,1727104345299,-1.8173828,-0.46972656,-0.22851562,152.78125,265.90625,20.9375
73,1727104345334,-1.3867188,-0.0703125,0.30664062,-62.15625,167.375,19.96875
74,1727104345369,-0.9404297,0.22167969,0.28125,3.5,-16.21875,11.59375
75,1727104345444,0.13574219,-0.14160156,0.5205078,-171.78125,-9.9375,24.0
76,1727104345463,-0.020507812,-0.66308594,-0.059570312,-78.65625,-14.6875,-7.3125
77,1727104345501,0.11230469,-0.31933594,0.12695312,80.03125,-37.09375,-40.625
78,1727104345537,-0.9980469,0.41601562,0.17578125,57.59375,-170.625,-67.875
79,1727104345575,-2.0,-0.23925781,0.8232422,70.09375,-258.53125,-136.21875
80,1727104345620,-1.3085938,0.06933594,0.060546875,65.40625,-6.03125,38.875
81,1727104345654,-1.6513672,-0.40429688,0.296875,-96.21875,-54.84375,-20.4375
82,1727104345690,-0.8066406,0.045898438,-0.265625,73.5,12.0,17.84375
83,1727104345748,-0.17285156,0.30566406,-0.3515625,67.34375,82.46875,16.71875
84,1727104345788,0.16015625,0.17578125,-0.12890625,46.21875,47.5,36.03125
85,1727104345824,0.09667969,-0.0107421875,-0.107421875,-95.5,37.9375,20.9375
86,1727104345863,-0.19140625,-0.34277344,0.2783203,20.34375,9.1875,-1.34375
87,1727104345902,-1.8476562,0.265625,0.79785156,-69.0625,-86.59375,-81.34375
88,1727104345937,-1.6386719,0.11621094,-0.28320312,55.1875,62.40625,35.96875
89,1727104345971,-2.0,-0.3251953,-0.5126953,57.6875,-174.71875,24.71875
90,1727104346027,-1.8125,-0.31640625,-0.25585938,168.59375,337.90625,-6.03125
91,1727104346064,-1.2724609,0.19140625,1.8759766,-174.65625,134.71875,23.15625
92,1727104346107,-0.890625,0.33496094,-0.0078125,-72.59375,46.59375,38.40625
93,1727104346139,-0.057617188,-0.4716797,0.37304688,-138.28125,-18.71875,34.6875
94,1727104346196,-0.026367188,-0.74121094,-0.06933594,-80.0,-13.21875,-7.0625
95,1727104346217,-0.19726562,-0.24609375,0.453125,28.15625,-64.5625,-42.34375
96,1727104346257,-1.0029297,0.46777344,-0.046875,182.03125,-155.9375,-53.9375
97,1727104346293,-2.0,-0.55371094,0.33984375,91.75,-167.875,-148.90625
98,1727104346370,-1.5703125,-0.0625,-0.0126953125,2.65625,-37.5625,1.59375
99,1727104346385,-1.5527344,-0.45214844,0.34570312,-61.4375,-16.9375,-16.21875
100,1727104346420,-0.8984375,0.034179688,-0.484375,140.84375,32.875,21.375
101,1727104346458,-0.12011719,0.47265625,-0.43066406,105.5625,20.59375,-12.0625
102,1727104346497,0.39746094,0.41992188,-0.22265625,-5.96875,62.875,49.75
103,1727104346537,0.055664062,-0.03125,0.0546875,-62.65625,30.40625,37.90625
104,1727104346572,-0.3720703,-1.2578125,2.0,26.75,4.21875,-19.78125
105,1727104346630,-2.0,0.17773438,-0.78515625,-90.75,-84.21875,-61.5625
106,1727104346686,-1.4326172,0.16210938,-0.16308594,9.375,298.78125,17.78125
107,1727104346701,-1.9228516,-0.40527344,-1.0556641,34.15625,-131.1875,3.0
108,1727104346741,-1.8847656,-0.3671875,-0.13867188,178.84375,196.1875,16.71875
109,1727104346777,-0.95703125,0.07421875,1.4892578,-112.875,173.59375,29.96875
110,1727104346814,-0.82421875,-0.07910156,0.2548828,10.03125,22.46875,14.71875
111,1727104346852,0.06738281,-0.30664062,0.20410156,-162.28125,4.21875,16.71875
112,1727104346890,-0.10546875,-0.4580078,0.17773438,-102.5625,-18.59375,0.25
