,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0,1727966414941,0.017578125,-0.0009765625,1.0166016,0.09375,0.3125,0.03125
1,1,1727966414981,0.0068359375,-0.022460938,1.0332031,0.09375,-0.1875,0.15625
2,2,1727966415021,0.0068359375,-0.0009765625,1.0214844,-0.03125,-0.0625,-0.34375
3,3,1727966415061,0.0087890625,-0.00390625,1.0136719,-0.09375,-0.0625,-0.09375
4,4,1727966415101,0.0029296875,-0.009765625,1.0146484,-0.1875,-0.1875,0.28125
5,5,1727966415141,0.009765625,-0.018554688,1.0224609,-0.03125,0.1875,-0.28125
6,6,1727966415181,0.005859375,-0.0126953125,1.015625,-0.03125,-0.1875,-0.15625
7,7,1727966415221,0.01171875,-0.001953125,1.0214844,0.15625,0.125,-0.03125
8,8,1727966415261,0.0107421875,-0.0048828125,1.0244141,-0.03125,-0.28125,0.28125
9,9,1727966415301,0.0087890625,-0.0146484375,1.0244141,-0.3125,-0.1875,0.03125
10,10,1727966415341,0.0068359375,-0.0009765625,1.0087891,0.15625,0.0625,-0.34375
11,11,1727966415381,0.0,-0.00390625,1.0302734,0.09375,0.0625,-0.40625
12,12,1727966415421,-0.0029296875,0.0009765625,1.0253906,-0.4375,-0.125,-0.09375
13,13,1727966415461,0.01171875,-0.00390625,1.0253906,0.1875,-0.15625,-0.3125
14,14,1727966415501,0.017578125,-0.00390625,1.0058594,0.0625,0.09375,-0.0625
15,15,1727966415541,-0.0029296875,0.0078125,1.0166016,-0.28125,0.03125,0.0
16,16,1727966415581,0.00390625,-0.0146484375,1.0195312,0.375,0.15625,0.0
17,17,1727966415621,0.0146484375,-0.018554688,1.0263672,0.0,-0.09375,-0.3125
18,18,1727966415661,0.0009765625,-0.001953125,1.03125,0.25,-0.40625,0.0
19,19,1727966415701,0.013671875,0.00390625,1.0302734,-0.40625,-0.09375,0.09375
20,20,1727966415741,0.001953125,-0.0048828125,1.0146484,-0.28125,-0.03125,0.03125
21,21,1727966415781,0.005859375,0.0009765625,1.015625,0.25,0.03125,-0.25
22,22,1727966415821,0.0048828125,-0.013671875,1.0117188,0.1875,0.03125,-0.3125
23,23,1727966415861,-0.0009765625,-0.0009765625,1.0,-0.21875,-0.15625,0.28125
24,24,1727966415901,0.009765625,-0.001953125,1.0078125,0.625,0.03125,-0.125
25,25,1727966415941,0.0068359375,-0.001953125,1.0166016,-0.28125,0.21875,-0.125
26,26,1727966415981,0.0078125,-0.0048828125,1.0117188,0.125,-0.21875,0.03125
27,27,1727966416021,0.00390625,-0.0068359375,1.0175781,-0.46875,0.03125,-0.0625
28,28,1727966416061,0.0107421875,-0.009765625,1.0214844,-0.0625,-0.28125,-0.0625
29,29,1727966416101,0.0029296875,-0.0078125,1.0078125,0.0625,0.09375,0.0
30,30,1727966416141,0.0029296875,-0.0107421875,1.0078125,0.0,0.03125,0.09375
31,31,1727966416181,0.0126953125,-0.0048828125,1.0136719,0.125,-0.09375,-0.25
32,32,1727966416221,-0.0029296875,-0.009765625,1.0058594,-0.0625,-0.09375,0.03125
33,33,1727966416261,0.00390625,-0.00390625,1.0166016,0.25,0.28125,0.03125
34,34,1727966416301,0.01171875,-0.005859375,1.0185547,0.0625,0.03125,0.0
35,35,1727966416341,-0.0048828125,-0.0087890625,1.0068359,0.0625,-0.40625,0.03125
36,36,1727966416381,-0.0087890625,-0.0107421875,1.0166016,-0.21875,-0.15625,-0.0625
37,37,1727966416421,-0.001953125,-0.0078125,1.0117188,-0.125,0.03125,0.0
38,38,1727966416461,-0.001953125,-0.0048828125,1.0146484,0.25,0.09375,0.0
39,39,1727966416501,0.001953125,-0.005859375,1.0146484,-0.34375,0.03125,0.0
40,40,1727966416541,0.0126953125,-0.013671875,1.0126953,0.3125,0.03125,-0.0625
41,41,1727966416581,0.0048828125,-0.0107421875,1.0244141,0.25,-0.09375,0.09375
42,42,1727966416621,0.00390625,-0.00390625,1.0175781,-0.40625,-0.09375,0.0
43,43,1727966416661,0.001953125,-0.00390625,1.0097656,0.25,0.03125,0.15625
44,44,1727966416701,0.0068359375,-0.005859375,1.0126953,0.0,0.09375,-0.25
45,45,1727966416741,0.0068359375,-0.0009765625,1.0136719,-0.125,-0.15625,-0.25
46,46,1727966416781,0.001953125,-0.015625,1.0175781,-0.0625,-0.21875,0.40625
47,47,1727966416821,0.009765625,-0.0078125,1.0166016,-0.0625,-0.03125,0.03125
48,48,1727966416861,0.0087890625,-0.0029296875,1.0126953,-0.0625,0.15625,-0.1875
49,49,1727966416901,0.01171875,-0.0107421875,1.0214844,0.3125,-0.28125,-0.0625
50,50,1727966416941,0.0009765625,0.0078125,1.0205078,-0.28125,-0.09375,0.0
51,51,1727966416981,0.018554688,-0.01171875,1.0214844,0.25,0.28125,-0.0625
52,52,1727966417021,0.009765625,-0.005859375,0.99902344,0.125,-0.09375,-0.0625
53,53,1727966417061,0.0087890625,-0.01171875,1.0341797,-0.46875,-0.03125,0.03125
54,54,1727966417101,0.00390625,-0.009765625,1.015625,-0.0625,-0.15625,0.28125
55,55,1727966417141,0.001953125,-0.009765625,1.0136719,0.0,0.03125,-0.0625
56,56,1727966417181,0.0068359375,-0.0078125,1.0185547,-0.125,0.03125,-0.0625
57,57,1727966417221,0.0048828125,-0.018554688,1.0283203,0.375,-0.28125,0.0
58,58,1727966417261,0.0107421875,-0.0087890625,1.0195312,-0.125,0.15625,-0.25
59,59,1727966417301,0.005859375,-0.0048828125,1.0117188,-0.0625,-0.09375,0.09375
60,60,1727966417341,0.0087890625,-0.0068359375,1.0166016,-0.1875,-0.15625,0.28125
61,61,1727966417381,0.005859375,-0.01171875,1.0048828,-0.0625,-0.21875,-0.125
62,62,1727966417421,0.01171875,-0.0029296875,1.0244141,0.0,-0.09375,-0.1875
63,63,1727966417461,0.0068359375,-0.0009765625,1.0136719,0.0,-0.09375,0.15625
64,64,1727966417501,0.0126953125,-0.01171875,0.9951172,-0.46875,-0.09375,0.03125
65,65,1727966417541,0.001953125,-0.0009765625,1.0244141,0.25,0.03125,-0.3125
66,66,1727966417581,0.020507812,-0.0068359375,1.0136719,0.3125,-0.15625,-0.25
67,67,1727966417621,0.0068359375,-0.001953125,1.0087891,-0.53125,-0.15625,0.28125
68,68,1727966417661,0.005859375,-0.015625,1.0175781,0.1875,0.53125,0.0
69,69,1727966417701,0.0068359375,-0.016601562,1.0195312,0.125,-0.21875,-0.3125
70,70,1727966417741,0.0087890625,-0.0087890625,1.0097656,-0.21875,-0.21875,0.0
71,71,1727966417781,0.0009765625,-0.0146484375,1.0126953,-0.0625,0.15625,0.28125
72,72,1727966417821,0.0078125,-0.0126953125,1.0205078,-0.125,-0.09375,0.09375
73,73,1727966417861,0.0087890625,-0.0068359375,1.0117188,-0.125,0.15625,-0.25
74,74,1727966417901,0.005859375,-0.005859375,1.0185547,0.5,0.03125,-0.25
75,75,1727966417941,0.0087890625,-0.01171875,1.0166016,-0.21875,-0.15625,0.0
76,76,1727966417981,-0.00390625,-0.009765625,1.0126953,-0.125,-0.03125,0.09375
77,77,1727966418021,0.0009765625,-0.0087890625,1.0205078,0.375,-0.03125,-0.0625
78,78,1727966418061,0.001953125,-0.005859375,1.0117188,-0.40625,0.03125,-0.25
79,79,1727966418101,0.001953125,-0.0078125,1.0068359,0.0625,0.0,0.1875
80,80,1727966418141,0.0029296875,-0.0107421875,1.0146484,0.0625,0.0,0.0625
81,81,1727966418181,0.005859375,-0.0087890625,1.0126953,-0.53125,0.125,-0.25
82,82,1727966418221,0.0078125,-0.001953125,1.0146484,0.125,-0.0625,0.125
83,83,1727966418261,0.005859375,-0.015625,1.0253906,0.03125,0.1875,-0.0625
84,84,1727966418301,0.0107421875,-0.005859375,1.0224609,-0.34375,0.1875,-0.125
85,85,1727966418341,0.0078125,-0.01171875,1.0244141,0.25,-0.1875,0.0
86,86,1727966418381,0.0087890625,-0.0029296875,1.0273438,-0.21875,0.125,-0.125
87,87,1727966418421,0.0107421875,-0.0087890625,1.0136719,-0.09375,0.125,0.0
88,88,1727966418461,0.0048828125,-0.0126953125,1.0224609,0.3125,-0.25,0.0625
89,89,1727966418501,0.0009765625,-0.0107421875,1.0175781,-0.34375,0.21875,-0.25
90,90,1727966418541,0.0087890625,-0.0126953125,1.0097656,0.0625,0.0,0.125
91,91,1727966418581,0.0078125,-0.0126953125,1.0175781,0.3125,0.0625,-0.3125
92,92,1727966418621,0.0107421875,-0.001953125,1.0146484,-0.34375,0.125,0.0
93,93,1727966418661,-0.001953125,-0.0029296875,1.0097656,0.03125,-0.25,0.25
94,94,1727966418701,0.0068359375,-0.0107421875,1.0195312,0.3125,0.125,0.0
95,95,1727966418741,0.01171875,-0.00390625,1.0166016,-0.28125,0.0625,-0.375
96,96,1727966418781,0.001953125,-0.0048828125,1.0283203,0.3125,-0.0625,0.125
97,97,1727966418821,0.015625,-0.013671875,1.0224609,0.125,0.0,-0.125
98,98,1727966418861,0.005859375,-0.0048828125,1.0068359,-0.59375,0.0625,-0.0625
99,99,1727966418901,0.0029296875,-0.0146484375,1.0068359,0.375,0.0625,0.375
100,100,1727966418941,0.0146484375,-0.01171875,1.0263672,0.125,0.1875,-0.125
101,101,1727966418981,0.017578125,-0.0078125,1.0078125,-0.15625,0.0625,-0.3125
102,102,1727966419021,0.00390625,-0.00390625,1.0146484,0.5,-0.125,0.25
103,103,1727966419061,0.00390625,-0.001953125,1.0302734,-0.21875,0.0,0.1875
104,104,1727966419101,0.0009765625,0.0029296875,1.0146484,-0.40625,-0.1875,0.25
105,105,1727966419141,-0.0029296875,-0.0126953125,1.0117188,0.625,0.0625,-0.0625
106,106,1727966419181,0.0087890625,-0.0087890625,1.0039062,0.03125,0.28125,-0.3125
107,107,1727966419221,0.0087890625,0.001953125,1.0146484,-0.03125,-0.1875,0.25
108,108,1727966419261,0.005859375,-0.018554688,1.0292969,0.125,0.0625,0.375
109,109,1727966419301,0.013671875,-0.01171875,1.0019531,0.03125,0.1875,-0.1875
110,110,1727966419341,0.001953125,-0.0048828125,1.0175781,0.125,-0.1875,0.125
111,111,1727966419381,0.0009765625,0.001953125,1.0039062,-0.09375,0.125,0.0
112,112,1727966419421,0.005859375,-0.0078125,1.0283203,-0.03125,-0.0625,0.0625
113,113,1727966419461,0.01953125,-0.01171875,1.0166016,0.0625,0.1875,0.0
114,114,1727966419501,-0.009765625,-0.0078125,1.0175781,-0.09375,-0.0625,0.1875
115,115,1727966419541,0.005859375,-0.018554688,1.0087891,-0.09375,0.0,0.25
116,116,1727966419581,0.0078125,-0.0126953125,1.0126953,0.125,0.0625,-0.0625
117,117,1727966419621,0.0009765625,-0.0087890625,1.0068359,0.1875,0.0625,0.0
118,118,1727966419661,0.0029296875,0.0,1.0166016,-0.15625,-0.1875,0.125
119,119,1727966419701,0.00390625,-0.00390625,1.015625,0.0625,0.125,-0.0625
120,120,1727966419741,0.005859375,-0.01171875,1.0136719,-0.09375,0.0,0.0
121,121,1727966419781,0.005859375,-0.0029296875,1.0107422,-0.03125,-0.0625,0.125
122,122,1727966419821,0.009765625,-0.0126953125,1.0253906,0.03125,0.0625,0.0625
