,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,0,1727174977874,-1.9716797,0.20605469,-0.20898438,280.0,-247.0,-160.65625
1,1,1727174977914,-1.9716797,1.5429688,-0.39648438,-48.875,-37.1875,-116.65625
2,2,1727174977954,-1.1826172,1.0927734,0.54296875,-516.53125,103.6875,-129.96875
3,3,1727174977994,-1.2236328,0.20800781,-0.24316406,26.75,-21.0625,-26.875
4,4,1727174978034,-0.5683594,0.2939453,-0.20898438,90.71875,-52.0,-15.03125
5,5,1727174978074,0.13867188,0.49902344,-0.21191406,151.9375,-1.71875,73.9375
6,6,1727174978114,-0.049804688,0.4453125,-0.15234375,37.875,-29.53125,57.40625
7,7,1727174978154,-0.14746094,-0.15039062,0.0,10.40625,-8.3125,63.09375
8,8,1727174978194,-0.8857422,-0.6875,-0.3046875,-105.09375,122.125,-113.90625
9,9,1727174978234,-1.4238281,0.24023438,-0.2890625,-74.125,27.21875,-54.96875
10,10,1727174978274,-0.92089844,0.9707031,-0.2265625,45.5625,51.6875,49.53125
11,11,1727174978314,-1.5976562,1.1767578,-0.4267578,219.375,-18.4375,121.875
12,12,1727174978354,-1.4755859,0.5878906,-0.50878906,209.0,-71.53125,145.0
13,13,1727174978394,-1.5507812,0.24609375,-0.5361328,203.9375,99.59375,115.6875
14,14,1727174978434,-1.6513672,0.17089844,-0.091796875,40.125,163.75,93.0
15,15,1727174978474,-1.0390625,-0.3310547,0.76464844,-534.90625,51.3125,84.625
16,16,1727174978514,-0.41601562,-0.4951172,0.17773438,132.40625,-13.84375,61.6875
17,17,1727174978554,0.17382812,-1.1123047,0.5830078,-48.9375,-96.0625,-62.71875
18,18,1727174978594,-0.2578125,-0.20996094,0.018554688,92.90625,-105.28125,-110.3125
19,19,1727174978634,-0.9638672,-0.07128906,-0.18847656,79.78125,-99.25,-138.8125
20,20,1727174978674,-1.9716797,0.38183594,-0.27539062,112.75,-129.71875,-235.9375
21,21,1727174978714,-1.9716797,1.6855469,-0.34277344,-190.65625,-145.375,-48.65625
22,22,1727174978754,-1.2832031,0.82128906,0.052734375,-345.8125,140.875,-108.0625
23,23,1727174978794,-1.1865234,-0.4267578,0.140625,55.125,-13.75,-37.5
24,24,1727174978834,-0.13183594,0.7685547,-0.26953125,146.6875,-51.875,22.0625
25,25,1727174978874,0.26953125,0.8876953,0.046875,99.3125,-18.375,76.8125
26,26,1727174978914,0.22558594,0.19726562,-0.3671875,57.8125,39.125,85.3125
27,27,1727174978954,-0.5732422,-0.54296875,-0.16894531,-89.6875,54.4375,-70.40625
28,28,1727174978994,-0.37109375,-0.54003906,-0.1953125,81.0625,88.875,-31.53125
